season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1999,1,Australian Grand Prix,1999-03-07,Irvine,Ferrari,1,6,57,Finished,1:35:01.659,10
1999,1,Australian Grand Prix,1999-03-07,Frentzen,Jordan,2,5,57,Finished,+1.027,6
1999,1,Australian Grand Prix,1999-03-07,Schumacher,Williams,3,8,57,Finished,+7.012,4
1999,1,Australian Grand Prix,1999-03-07,Fisichella,Benetton,4,7,57,Finished,+33.418,3
1999,1,Australian Grand Prix,1999-03-07,Barrichello,Stewart,5,4,57,Finished,+54.698,2
1999,1,Australian Grand Prix,1999-03-07,de la Rosa,Arrows,6,18,57,Finished,+1:24.317,1
1999,1,Australian Grand Prix,1999-03-07,Takagi,Arrows,7,17,57,Finished,+1:26.288,0
1999,1,Australian Grand Prix,1999-03-07,Schumacher,Ferrari,8,3,56,+1 Lap,,0
1999,1,Australian Grand Prix,1999-03-07,Zonta,BAR,9,19,48,Gearbox,,0
1999,1,Australian Grand Prix,1999-03-07,Badoer,Minardi,10,21,42,Gearbox,,0
1999,1,Australian Grand Prix,1999-03-07,Wurz,Benetton,11,10,28,Suspension,,0
1999,1,Australian Grand Prix,1999-03-07,Diniz,Sauber,12,14,27,Transmission,,0
1999,1,Australian Grand Prix,1999-03-07,Gené,Minardi,13,22,25,Collision,,0
1999,1,Australian Grand Prix,1999-03-07,Trulli,Prost,14,12,25,Collision,,0
1999,1,Australian Grand Prix,1999-03-07,Panis,Prost,15,20,23,Wheel,,0
1999,1,Australian Grand Prix,1999-03-07,Häkkinen,McLaren,16,1,21,Throttle,,0
1999,1,Australian Grand Prix,1999-03-07,Zanardi,Williams,17,15,20,Spun off,,0
1999,1,Australian Grand Prix,1999-03-07,Coulthard,McLaren,18,2,13,Hydraulics,,0
1999,1,Australian Grand Prix,1999-03-07,Villeneuve,BAR,19,11,13,Rear wing,,0
1999,1,Australian Grand Prix,1999-03-07,Hill,Jordan,20,9,0,Collision,,0
1999,1,Australian Grand Prix,1999-03-07,Alesi,Sauber,21,16,0,Gearbox,,0
1999,1,Australian Grand Prix,1999-03-07,Herbert,Stewart,22,13,0,Fire,,0
1999,2,Brazilian Grand Prix,1999-04-11,Häkkinen,McLaren,1,1,72,Finished,1:36:03.785,10
1999,2,Brazilian Grand Prix,1999-04-11,Schumacher,Ferrari,2,4,72,Finished,+4.925,6
1999,2,Brazilian Grand Prix,1999-04-11,Frentzen,Jordan,3,8,71,Out of fuel,,4
1999,2,Brazilian Grand Prix,1999-04-11,Schumacher,Williams,4,11,71,+1 Lap,,3
1999,2,Brazilian Grand Prix,1999-04-11,Irvine,Ferrari,5,6,71,+1 Lap,,2
1999,2,Brazilian Grand Prix,1999-04-11,Panis,Prost,6,12,71,+1 Lap,,1
