season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1988,1,Brazilian Grand Prix,1988-04-03,Prost,McLaren,1,3,60,Finished,1:36:06.857,9
1988,1,Brazilian Grand Prix,1988-04-03,Berger,Ferrari,2,4,60,Finished,+9.873,6
1988,1,Brazilian Grand Prix,1988-04-03,Piquet,Team Lotus,3,5,60,Finished,+1:08.591,4
1988,1,Brazilian Grand Prix,1988-04-03,Warwick,Arrows,4,11,60,Finished,+1:13.348,3
1988,1,Brazilian Grand Prix,1988-04-03,Alboreto,Ferrari,5,6,60,Finished,+1:14.556,2
1988,1,Brazilian Grand Prix,1988-04-03,Nakajima,Team Lotus,6,10,59,+1 Lap,,1
1988,1,Brazilian Grand Prix,1988-04-03,Boutsen,Benetton,7,7,59,+1 Lap,,0
1988,1,Brazilian Grand Prix,1988-04-03,Cheever,Arrows,8,15,59,+1 Lap,,0
1988,1,Brazilian Grand Prix,1988-04-03,Johansson,Ligier,9,21,57,+3 Laps,,0
1988,1,Brazilian Grand Prix,1988-04-03,de Cesaris,Rial,10,14,53,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Palmer,Tyrrell,11,22,47,Transmission,,0
1988,1,Brazilian Grand Prix,1988-04-03,Pérez-Sala,Minardi,12,20,46,Chassis,,0
1988,1,Brazilian Grand Prix,1988-04-03,Alliot,Larrousse,13,16,40,Suspension,,0
1988,1,Brazilian Grand Prix,1988-04-03,Tarquini,Coloni,14,25,35,Suspension,,0
1988,1,Brazilian Grand Prix,1988-04-03,Streiff,AGS,15,19,35,Brakes,,0
1988,1,Brazilian Grand Prix,1988-04-03,Dalmas,Larrousse,16,17,32,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Senna,McLaren,17,1,31,Disqualified,,0
1988,1,Brazilian Grand Prix,1988-04-03,Arnoux,Ligier,18,18,23,Clutch,,0
1988,1,Brazilian Grand Prix,1988-04-03,Modena,Euro Brun,19,24,20,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Mansell,Williams,20,2,18,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Nannini,Benetton,21,12,7,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Patrese,Williams,22,8,6,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Capelli,March,23,9,6,Engine,,0
1988,1,Brazilian Grand Prix,1988-04-03,Campos,Minardi,24,23,5,Chassis,,0
1988,1,Brazilian Grand Prix,1988-04-03,Gugelmin,March,25,13,0,Gearbox,,0
1988,1,Brazilian Grand Prix,1988-04-03,Larrauri,Euro Brun,26,26,0,Electrical,,0
1988,1,Brazilian Grand Prix,1988-04-03,Bailey,Tyrrell,27,0,0,Did not qualify,,0
1988,1,Brazilian Grand Prix,1988-04-03,Ghinzani,Zakspeed,28,0,0,Did not qualify,,0
1988,1,Brazilian Grand Prix,1988-04-03,Larini,Osella,29,0,0,Did not qualify,,0
1988,1,Brazilian Grand Prix,1988-04-03,Schneider,Zakspeed,30,0,0,Did not qualify,,0
1988,1,Brazilian Grand Prix,1988-04-03,Caffi,Dallara,31,0,0,Did not prequalify,,0
1988,2,San Marino Grand Prix,1988-05-01,Senna,McLaren,1,1,60,Finished,1:32:41.264,9
1988,2,San Marino Grand Prix,1988-05-01,Prost,McLaren,2,2,60,Finished,+2.334,6
1988,2,San Marino Grand Prix,1988-05-01,Piquet,Team Lotus,3,3,59,+1 Lap,,4
1988,2,San Marino Grand Prix,1988-05-01,Boutsen,Benetton,4,8,59,+1 Lap,,3
1988,2,San Marino Grand Prix,1988-05-01,Berger,Ferrari,5,5,59,+1 Lap,,2
1988,2,San Marino Grand Prix,1988-05-01,Nannini,Benetton,6,4,59,+1 Lap,,1
1988,2,San Marino Grand Prix,1988-05-01,Cheever,Arrows,7,7,59,+1 Lap,,0
1988,2,San Marino Grand Prix,1988-05-01,Nakajima,Team Lotus,8,12,59,+1 Lap,,0
1988,2,San Marino Grand Prix,1988-05-01,Warwick,Arrows,9,14,58,+2 Laps,,0
1988,2,San Marino Grand Prix,1988-05-01,Streiff,AGS,10,13,58,+2 Laps,,0
1988,2,San Marino Grand Prix,1988-05-01,Pérez-Sala,Minardi,11,18,58,+2 Laps,,0
