season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1955,1,Argentine Grand Prix,1955-01-16,Fangio,Mercedes,1,3,96,Finished,3:00:38.6,9
1955,1,Argentine Grand Prix,1955-01-16,González,Ferrari,2,1,96,Finished,+1:29.6,2
1955,1,Argentine Grand Prix,1955-01-16,Farina,Ferrari,2,1,96,Finished,+1:29.6,2
1955,1,Argentine Grand Prix,1955-01-16,Trintignant,Ferrari,2,1,96,Finished,+1:29.6,2
1955,1,Argentine Grand Prix,1955-01-16,Farina,Ferrari,3,5,94,+2 Laps,,1.33
1955,1,Argentine Grand Prix,1955-01-16,Trintignant,Ferrari,3,5,94,+2 Laps,,1.33
1955,1,Argentine Grand Prix,1955-01-16,Maglioli,Ferrari,3,5,94,+2 Laps,,1.33
1955,1,Argentine Grand Prix,1955-01-16,Herrmann,Mercedes,4,10,94,+2 Laps,,1
1955,1,Argentine Grand Prix,1955-01-16,Kling,Mercedes,4,10,94,+2 Laps,,1
1955,1,Argentine Grand Prix,1955-01-16,Moss,Mercedes,4,10,94,+2 Laps,,1
1955,1,Argentine Grand Prix,1955-01-16,Mieres,Maserati,5,16,91,+5 Laps,,2
1955,1,Argentine Grand Prix,1955-01-16,Schell,Maserati,6,7,88,+8 Laps,,0
1955,1,Argentine Grand Prix,1955-01-16,Behra,Maserati,6,7,88,+8 Laps,,0
1955,1,Argentine Grand Prix,1955-01-16,Musso,Maserati,7,18,83,+13 Laps,,0
1955,1,Argentine Grand Prix,1955-01-16,Mantovani,Maserati,7,18,83,+13 Laps,,0
1955,1,Argentine Grand Prix,1955-01-16,Schell,Maserati,7,18,83,+13 Laps,,0
1955,1,Argentine Grand Prix,1955-01-16,Mantovani,Maserati,8,19,54,Engine,,0
1955,1,Argentine Grand Prix,1955-01-16,Behra,Maserati,8,19,54,Engine,,0
1955,1,Argentine Grand Prix,1955-01-16,Musso,Maserati,8,19,54,Engine,,0
1955,1,Argentine Grand Prix,1955-01-16,Bucci,Maserati,9,20,54,Fuel pressure,,0
1955,1,Argentine Grand Prix,1955-01-16,Schell,Maserati,9,20,54,Fuel pressure,,0
1955,1,Argentine Grand Prix,1955-01-16,Menditeguy,Maserati,9,20,54,Fuel pressure,,0
1955,1,Argentine Grand Prix,1955-01-16,Iglesias,Gordini,10,17,38,Transmission,,0
1955,1,Argentine Grand Prix,1955-01-16,Trintignant,Ferrari,11,14,36,Engine,,0
1955,1,Argentine Grand Prix,1955-01-16,Castellotti,Lancia,12,12,35,Accident,,0
1955,1,Argentine Grand Prix,1955-01-16,Villoresi,Lancia,12,12,35,Accident,,0
1955,1,Argentine Grand Prix,1955-01-16,Moss,Mercedes,13,8,29,Fuel system,,0
1955,1,Argentine Grand Prix,1955-01-16,Uria,Maserati,14,21,22,Out of fuel,,0
1955,1,Argentine Grand Prix,1955-01-16,Ascari,Lancia,15,2,21,Accident,,0
1955,1,Argentine Grand Prix,1955-01-16,Bayol,Gordini,16,15,7,Transmission,,0
1955,1,Argentine Grand Prix,1955-01-16,Behra,Maserati,17,4,2,Accident,,0
1955,1,Argentine Grand Prix,1955-01-16,Kling,Mercedes,18,6,2,Accident,,0
1955,1,Argentine Grand Prix,1955-01-16,Villoresi,Lancia,19,11,2,Fuel leak,,0
1955,1,Argentine Grand Prix,1955-01-16,Birger,Gordini,20,9,1,Accident,,0
1955,1,Argentine Grand Prix,1955-01-16,Menditeguy,Maserati,21,13,1,Accident,,0
1955,2,Monaco Grand Prix,1955-05-22,Trintignant,Ferrari,1,9,100,Finished,2:58:09.8,8
1955,2,Monaco Grand Prix,1955-05-22,Castellotti,Lancia,2,4,100,Finished,+20.2,6
1955,2,Monaco Grand Prix,1955-05-22,Behra,Maserati,3,5,99,+1 Lap,,2
1955,2,Monaco Grand Prix,1955-05-22,Perdisa,Maserati,3,5,99,+1 Lap,,2
1955,2,Monaco Grand Prix,1955-05-22,Farina,Ferrari,4,14,99,+1 Lap,,3
1955,2,Monaco Grand Prix,1955-05-22,Villoresi,Lancia,5,7,99,+1 Lap,,2
1955,2,Monaco Grand Prix,1955-05-22,Chiron,Lancia,6,19,95,+5 Laps,,0
1955,2,Monaco Grand Prix,1955-05-22,Pollet,Gordini,7,20,91,+9 Laps,,0
1955,2,Monaco Grand Prix,1955-05-22,Taruffi,Ferrari,8,15,86,+14 Laps,,0
1955,2,Monaco Grand Prix,1955-05-22,Frère,Ferrari,8,15,86,+14 Laps,,0
1955,2,Monaco Grand Prix,1955-05-22,Moss,Mercedes,9,3,81,+19 Laps,,0
1955,2,Monaco Grand Prix,1955-05-22,Perdisa,Maserati,10,11,86,Spun off,,0
1955,2,Monaco Grand Prix,1955-05-22,Behra,Maserati,10,11,86,Spun off,,0
1955,2,Monaco Grand Prix,1955-05-22,Ascari,Lancia,11,2,80,Accident,,0
1955,2,Monaco Grand Prix,1955-05-22,Schell,Ferrari,12,18,68,Engine,,0
1955,2,Monaco Grand Prix,1955-05-22,Mieres,Maserati,13,6,64,Transmission,,0
1955,2,Monaco Grand Prix,1955-05-22,Bayol,Gordini,14,16,63,Transmission,,0
1955,2,Monaco Grand Prix,1955-05-22,Fangio,Mercedes,15,1,49,Transmission,,1
1955,2,Monaco Grand Prix,1955-05-22,Manzon,Gordini,16,13,38,Gearbox,,0
1955,2,Monaco Grand Prix,1955-05-22,Simon,Mercedes,17,10,24,Engine,,0
1955,2,Monaco Grand Prix,1955-05-22,Hawthorn,Vanwall,18,12,22,Throttle,,0
1955,2,Monaco Grand Prix,1955-05-22,Rosier,Maserati,19,17,8,Fuel leak,,0
1955,2,Monaco Grand Prix,1955-05-22,Musso,Maserati,20,8,7,Transmission,,0
1955,2,Monaco Grand Prix,1955-05-22,Macklin,Maserati,21,0,0,Did not qualify,,0
1955,2,Monaco Grand Prix,1955-05-22,Whiteaway,HWM,22,0,0,Did not qualify,,0
1955,2,Monaco Grand Prix,1955-05-22,Herrmann,Mercedes,23,0,0,Did not qualify,,0
1955,3,Indianapolis 500,1955-05-30,Sweikert,Kurtis Kraft,1,14,200,Finished,3:53:59.53,8
1955,3,Indianapolis 500,1955-05-30,Bettenhausen,Kurtis Kraft,2,2,200,Finished,+2:43.56,3
1955,3,Indianapolis 500,1955-05-30,Russo,Kurtis Kraft,2,2,200,Finished,+2:43.56,3
1955,3,Indianapolis 500,1955-05-30,Davies,Kurtis Kraft,3,10,200,Finished,+3:32.36,4
1955,3,Indianapolis 500,1955-05-30,Thomson,Kuzma,4,33,200,Finished,+3:38.91,3
1955,3,Indianapolis 500,1955-05-30,Faulkner,Kurtis Kraft,5,7,200,Finished,+5:17.17,1
1955,3,Indianapolis 500,1955-05-30,Homeier,Kurtis Kraft,5,7,200,Finished,+5:17.17,1
1955,3,Indianapolis 500,1955-05-30,Linden,Kurtis Kraft,6,8,200,Finished,+5:57.94,0
1955,3,Indianapolis 500,1955-05-30,Herman,Kurtis Kraft,7,16,200,Finished,+6:24.24,0
1955,3,Indianapolis 500,1955-05-30,O'Connor,Kurtis Kraft,8,19,200,Finished,+6:41.60,0
1955,3,Indianapolis 500,1955-05-30,Daywalt,Kurtis Kraft,9,17,200,Finished,+7:09.81,0
1955,3,Indianapolis 500,1955-05-30,Flaherty,Kurtis Kraft,10,12,200,Finished,+7:46.54,0
1955,3,Indianapolis 500,1955-05-30,Carter,Kuzma,11,18,197,+3 Laps,,0
1955,3,Indianapolis 500,1955-05-30,Weyant,Kurtis Kraft,12,25,196,+4 Laps,,0
1955,3,Indianapolis 500,1955-05-30,Johnson,Trevis,13,32,196,+4 Laps,,0
1955,3,Indianapolis 500,1955-05-30,Rathmann,Epperly,14,20,191,+9 Laps,,0
1955,3,Indianapolis 500,1955-05-30,Freeland,Phillips,15,21,178,Transmission,,0
1955,3,Indianapolis 500,1955-05-30,Niday,Kurtis Kraft,16,9,170,Accident,,0
1955,3,Indianapolis 500,1955-05-30,Cross,Kurtis Kraft,17,24,168,Engine,,0
1955,3,Indianapolis 500,1955-05-30,Templeman,Trevis,18,31,142,Transmission,,0
1955,3,Indianapolis 500,1955-05-30,Hanks,Kurtis Kraft,19,6,134,Transmission,,0
1955,3,Indianapolis 500,1955-05-30,Andrews,Schroeder,20,28,120,Fuel pump,,0
1955,3,Indianapolis 500,1955-05-30,Parsons,Kurtis Kraft,21,27,119,Magneto,,0
1955,3,Indianapolis 500,1955-05-30,Russo,Pawl,22,13,112,Ignition,,0
1955,3,Indianapolis 500,1955-05-30,Crawford,Kurtis Kraft,23,23,111,Engine,,0
1955,3,Indianapolis 500,1955-05-30,Bryan,Kuzma,24,11,90,Fuel pump,,0
1955,3,Indianapolis 500,1955-05-30,Vukovich,Kurtis Kraft,25,5,56,Accident,,1
1955,3,Indianapolis 500,1955-05-30,McGrath,Kurtis Kraft,26,3,54,Magneto,,0
1955,3,Indianapolis 500,1955-05-30,Keller,Kurtis Kraft,27,22,54,Accident,,0
1955,3,Indianapolis 500,1955-05-30,Ward,Kuzma,28,30,53,Accident,,0
1955,3,Indianapolis 500,1955-05-30,Boyd,Kurtis Kraft,29,26,53,Accident,,0
1955,3,Indianapolis 500,1955-05-30,Elisian,Kurtis Kraft,30,29,53,Retired,,0
1955,3,Indianapolis 500,1955-05-30,Hoyt,Stevens,31,1,40,Oil leak,,0
1955,3,Indianapolis 500,1955-05-30,Agabashian,Kurtis Kraft,32,4,39,Spun off,,0
1955,3,Indianapolis 500,1955-05-30,Reece,Pankratz,33,15,10,Engine,,0
1955,4,Belgian Grand Prix,1955-06-05,Fangio,Mercedes,1,2,36,Finished,2:39:29.0,9
1955,4,Belgian Grand Prix,1955-06-05,Moss,Mercedes,2,3,36,Finished,+8.1,6
1955,4,Belgian Grand Prix,1955-06-05,Farina,Ferrari,3,4,36,Finished,+1:40.5,4
1955,4,Belgian Grand Prix,1955-06-05,Frère,Ferrari,4,8,36,Finished,+3:25.5,3
1955,4,Belgian Grand Prix,1955-06-05,Mieres,Maserati,5,13,35,+1 Lap,,1
1955,4,Belgian Grand Prix,1955-06-05,Behra,Maserati,5,13,35,+1 Lap,,1
1955,4,Belgian Grand Prix,1955-06-05,Trintignant,Ferrari,6,10,35,+1 Lap,,0
1955,4,Belgian Grand Prix,1955-06-05,Musso,Maserati,7,7,34,+2 Laps,,0
1955,4,Belgian Grand Prix,1955-06-05,Perdisa,Maserati,8,11,33,+3 Laps,,0
1955,4,Belgian Grand Prix,1955-06-05,Rosier,Maserati,9,12,33,+3 Laps,,0
1955,4,Belgian Grand Prix,1955-06-05,Kling,Mercedes,10,6,21,Oil leak,,0
1955,4,Belgian Grand Prix,1955-06-05,Castellotti,Lancia,11,1,16,Gearbox,,0
1955,4,Belgian Grand Prix,1955-06-05,Hawthorn,Vanwall,12,9,8,Gearbox,,0
1955,4,Belgian Grand Prix,1955-06-05,Behra,Maserati,13,5,3,Spun off,,0
1955,4,Belgian Grand Prix,1955-06-05,Claes,Maserati,14,0,0,Withdrew,,0
1955,4,Belgian Grand Prix,1955-06-05,Taruffi,Ferrari,15,0,0,Withdrew,,0
1955,4,Belgian Grand Prix,1955-06-05,Schell,Ferrari,16,0,0,Withdrew,,0
1955,5,Dutch Grand Prix,1955-06-19,Fangio,Mercedes,1,1,100,Finished,2:54:23.8,8
1955,5,Dutch Grand Prix,1955-06-19,Moss,Mercedes,2,2,100,Finished,+0.3,6
1955,5,Dutch Grand Prix,1955-06-19,Musso,Maserati,3,4,100,Finished,+57.1,4
1955,5,Dutch Grand Prix,1955-06-19,Mieres,Maserati,4,7,99,+1 Lap,,4
1955,5,Dutch Grand Prix,1955-06-19,Castellotti,Ferrari,5,9,97,+3 Laps,,2
1955,5,Dutch Grand Prix,1955-06-19,Behra,Maserati,6,6,97,+3 Laps,,0
1955,5,Dutch Grand Prix,1955-06-19,Hawthorn,Ferrari,7,5,95,+5 Laps,,0
1955,5,Dutch Grand Prix,1955-06-19,da Silva Ramos,Gordini,8,14,92,+8 Laps,,0
1955,5,Dutch Grand Prix,1955-06-19,Rosier,Maserati,9,13,92,+8 Laps,,0
1955,5,Dutch Grand Prix,1955-06-19,Pollet,Gordini,10,12,90,+10 Laps,,0
1955,5,Dutch Grand Prix,1955-06-19,Claes,Ferrari,11,16,88,+12 Laps,,0
1955,5,Dutch Grand Prix,1955-06-19,Trintignant,Ferrari,12,8,65,Gearbox,,0
1955,5,Dutch Grand Prix,1955-06-19,Manzon,Gordini,13,11,44,Transmission,,0
1955,5,Dutch Grand Prix,1955-06-19,Gould,Maserati,14,15,23,Spun off,,0
1955,5,Dutch Grand Prix,1955-06-19,Kling,Mercedes,15,3,21,Spun off,,0
1955,5,Dutch Grand Prix,1955-06-19,Walker,Maserati,16,10,2,Wheel bearing,,0
1955,6,British Grand Prix,1955-07-16,Moss,Mercedes,1,1,90,Finished,3:07:21.2,9
1955,6,British Grand Prix,1955-07-16,Fangio,Mercedes,2,2,90,Finished,+0.2,6
1955,6,British Grand Prix,1955-07-16,Kling,Mercedes,3,4,90,Finished,+1:11.8,4
1955,6,British Grand Prix,1955-07-16,Taruffi,Mercedes,4,5,89,+1 Lap,,3
1955,6,British Grand Prix,1955-07-16,Musso,Maserati,5,9,89,+1 Lap,,2
1955,6,British Grand Prix,1955-07-16,Hawthorn,Ferrari,6,12,87,+3 Laps,,0
1955,6,British Grand Prix,1955-07-16,Castellotti,Ferrari,6,12,87,+3 Laps,,0
1955,6,British Grand Prix,1955-07-16,Sparken,Gordini,7,23,81,+9 Laps,,0
1955,6,British Grand Prix,1955-07-16,Macklin,Maserati,8,16,79,+11 Laps,,0
1955,6,British Grand Prix,1955-07-16,Wharton,Vanwall,9,15,72,+18 Laps,,0
1955,6,British Grand Prix,1955-07-16,Schell,Vanwall,9,15,72,+18 Laps,,0
