season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1995,1,Brazilian Grand Prix,1995-03-26,Schumacher,Benetton,1,2,71,Finished,1:38:34.154,10
1995,1,Brazilian Grand Prix,1995-03-26,Coulthard,Williams,2,3,71,Finished,+11.060,6
1995,1,Brazilian Grand Prix,1995-03-26,Berger,Ferrari,3,5,70,+1 Lap,,4
1995,1,Brazilian Grand Prix,1995-03-26,Häkkinen,McLaren,4,7,70,+1 Lap,,3
1995,1,Brazilian Grand Prix,1995-03-26,Alesi,Ferrari,5,6,70,+1 Lap,,2
1995,1,Brazilian Grand Prix,1995-03-26,Blundell,McLaren,6,9,70,+1 Lap,,1
1995,1,Brazilian Grand Prix,1995-03-26,Salo,Tyrrell,7,12,69,+2 Laps,,0
1995,1,Brazilian Grand Prix,1995-03-26,Suzuki,Ligier,8,15,69,+2 Laps,,0
1995,1,Brazilian Grand Prix,1995-03-26,Montermini,Pacific,9,22,65,+6 Laps,,0
1995,1,Brazilian Grand Prix,1995-03-26,Diniz,Forti,10,25,64,+7 Laps,,0
1995,1,Brazilian Grand Prix,1995-03-26,Morbidelli,Footwork,11,13,62,Engine,,0
1995,1,Brazilian Grand Prix,1995-03-26,Inoue,Footwork,12,21,48,Engine,,0
1995,1,Brazilian Grand Prix,1995-03-26,Badoer,Minardi,13,18,47,Engine,,0
1995,1,Brazilian Grand Prix,1995-03-26,Moreno,Forti,14,23,47,Spun off,,0
1995,1,Brazilian Grand Prix,1995-03-26,Wendlinger,Sauber,15,19,41,Electrical,,0
1995,1,Brazilian Grand Prix,1995-03-26,Hill,Williams,16,1,30,Gearbox,,0
1995,1,Brazilian Grand Prix,1995-03-26,Herbert,Benetton,17,4,30,Collision,,0
1995,1,Brazilian Grand Prix,1995-03-26,Gachot,Pacific,18,20,23,Gearbox,,0
1995,1,Brazilian Grand Prix,1995-03-26,Barrichello,Jordan,19,16,16,Gearbox,,0
1995,1,Brazilian Grand Prix,1995-03-26,Verstappen,Simtek,20,24,16,Gearbox,,0
1995,1,Brazilian Grand Prix,1995-03-26,Katayama,Tyrrell,21,11,15,Spun off,,0
1995,1,Brazilian Grand Prix,1995-03-26,Irvine,Jordan,22,8,15,Clutch,,0
1995,1,Brazilian Grand Prix,1995-03-26,Schiattarella,Simtek,23,26,12,Steering,,0
1995,1,Brazilian Grand Prix,1995-03-26,Frentzen,Sauber,24,14,10,Electrical,,0
1995,1,Brazilian Grand Prix,1995-03-26,Panis,Ligier,25,10,0,Collision,,0
1995,1,Brazilian Grand Prix,1995-03-26,Martini,Minardi,26,17,0,Gearbox,,0
1995,2,Argentine Grand Prix,1995-04-09,Hill,Williams,1,2,72,Finished,1:53:14.532,10
1995,2,Argentine Grand Prix,1995-04-09,Alesi,Ferrari,2,6,72,Finished,+6.407,6
1995,2,Argentine Grand Prix,1995-04-09,Schumacher,Benetton,3,3,72,Finished,+33.376,4
1995,2,Argentine Grand Prix,1995-04-09,Herbert,Benetton,4,11,71,+1 Lap,,3
1995,2,Argentine Grand Prix,1995-04-09,Frentzen,Sauber,5,9,70,+2 Laps,,2
1995,2,Argentine Grand Prix,1995-04-09,Berger,Ferrari,6,8,70,+2 Laps,,1
1995,2,Argentine Grand Prix,1995-04-09,Panis,Ligier,7,18,70,+2 Laps,,0
1995,2,Argentine Grand Prix,1995-04-09,Katayama,Tyrrell,8,15,69,+3 Laps,,0
1995,2,Argentine Grand Prix,1995-04-09,Schiattarella,Simtek,9,20,68,+4 Laps,,0
1995,2,Argentine Grand Prix,1995-04-09,Diniz,Forti,10,25,63,Not classified,,0
1995,2,Argentine Grand Prix,1995-04-09,Moreno,Forti,11,24,63,Not classified,,0
1995,2,Argentine Grand Prix,1995-04-09,Salo,Tyrrell,12,7,48,Collision,,0
1995,2,Argentine Grand Prix,1995-04-09,Suzuki,Ligier,13,19,47,Collision,,0
1995,2,Argentine Grand Prix,1995-04-09,Martini,Minardi,14,16,44,Spun off,,0
1995,2,Argentine Grand Prix,1995-04-09,Morbidelli,Footwork,15,12,43,Electrical,,0
1995,2,Argentine Grand Prix,1995-04-09,Inoue,Footwork,16,26,40,Spun off,,0
1995,2,Argentine Grand Prix,1995-04-09,Barrichello,Jordan,17,10,33,Oil pressure,,0
1995,2,Argentine Grand Prix,1995-04-09,Verstappen,Simtek,18,14,23,Gearbox,,0
1995,2,Argentine Grand Prix,1995-04-09,Coulthard,Williams,19,1,16,Electrical,,0
1995,2,Argentine Grand Prix,1995-04-09,Blundell,McLaren,20,17,9,Oil leak,,0
1995,2,Argentine Grand Prix,1995-04-09,Irvine,Jordan,21,4,6,Engine,,0
1995,2,Argentine Grand Prix,1995-04-09,Montermini,Pacific,22,22,1,Collision,,0
1995,2,Argentine Grand Prix,1995-04-09,Häkkinen,McLaren,23,5,0,Collision,,0
1995,2,Argentine Grand Prix,1995-04-09,Gachot,Pacific,24,23,0,Collision,,0
1995,2,Argentine Grand Prix,1995-04-09,Wendlinger,Sauber,25,21,0,Collision,,0
