season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1992,1,South African Grand Prix,1992-03-01,Mansell,Williams,1,1,72,Finished,1:36:45.320,10
1992,1,South African Grand Prix,1992-03-01,Patrese,Williams,2,4,72,Finished,+24.360,6
1992,1,South African Grand Prix,1992-03-01,Senna,McLaren,3,2,72,Finished,+34.675,4
1992,1,South African Grand Prix,1992-03-01,Schumacher,Benetton,4,6,72,Finished,+47.863,3
1992,1,South African Grand Prix,1992-03-01,Berger,McLaren,5,3,72,Finished,+1:13.634,2
1992,1,South African Grand Prix,1992-03-01,Herbert,Team Lotus,6,11,71,+1 Lap,,1
1992,1,South African Grand Prix,1992-03-01,Comas,Ligier,7,13,71,+1 Lap,,0
1992,1,South African Grand Prix,1992-03-01,Suzuki,Footwork,8,16,70,+2 Laps,,0
1992,1,South African Grand Prix,1992-03-01,Häkkinen,Team Lotus,9,21,70,+2 Laps,,0
1992,1,South African Grand Prix,1992-03-01,Alboreto,Footwork,10,17,70,+2 Laps,,0
1992,1,South African Grand Prix,1992-03-01,Gugelmin,Jordan,11,23,70,+2 Laps,,0
1992,1,South African Grand Prix,1992-03-01,Katayama,Larrousse,12,18,68,+4 Laps,,0
1992,1,South African Grand Prix,1992-03-01,van de Poele,Brabham,13,26,68,+4 Laps,,0
1992,1,South African Grand Prix,1992-03-01,Grouillard,Tyrrell,14,12,62,Engine,,0
1992,1,South African Grand Prix,1992-03-01,Boutsen,Ligier,15,14,60,Fuel system,,0
1992,1,South African Grand Prix,1992-03-01,Martini,Dallara,16,25,56,Clutch,,0
1992,1,South African Grand Prix,1992-03-01,Morbidelli,Minardi,17,19,55,Engine,,0
1992,1,South African Grand Prix,1992-03-01,Järvilehto,Dallara,18,24,44,Gearbox,,0
1992,1,South African Grand Prix,1992-03-01,Fittipaldi,Minardi,19,20,43,Alternator,,0
1992,1,South African Grand Prix,1992-03-01,de Cesaris,Tyrrell,20,10,41,Engine,,0
1992,1,South African Grand Prix,1992-03-01,Alesi,Ferrari,21,5,40,Engine,,0
1992,1,South African Grand Prix,1992-03-01,Capelli,Ferrari,22,9,28,Engine,,0
1992,1,South African Grand Prix,1992-03-01,Tarquini,Fondmetal,23,15,23,Engine,,0
1992,1,South African Grand Prix,1992-03-01,Wendlinger,March,24,7,13,Overheating,,0
1992,1,South African Grand Prix,1992-03-01,Gachot,Larrousse,25,22,8,Steering,,0
1992,1,South African Grand Prix,1992-03-01,Brundle,Benetton,26,8,1,Clutch,,0
1992,1,South African Grand Prix,1992-03-01,Belmondo,March,27,0,0,Did not qualify,,0
1992,1,South African Grand Prix,1992-03-01,Chiesa,Fondmetal,28,0,0,Did not qualify,,0
1992,1,South African Grand Prix,1992-03-01,Modena,Jordan,29,0,0,Did not qualify,,0
1992,1,South African Grand Prix,1992-03-01,Amati,Brabham,30,0,0,Did not qualify,,0
1992,2,Mexican Grand Prix,1992-03-22,Mansell,Williams,1,1,69,Finished,1:31:53.587,10
1992,2,Mexican Grand Prix,1992-03-22,Patrese,Williams,2,2,69,Finished,+12.971,6
1992,2,Mexican Grand Prix,1992-03-22,Schumacher,Benetton,3,3,69,Finished,+21.429,4
1992,2,Mexican Grand Prix,1992-03-22,Berger,McLaren,4,5,69,Finished,+33.347,3
1992,2,Mexican Grand Prix,1992-03-22,de Cesaris,Tyrrell,5,11,68,+1 Lap,,2
1992,2,Mexican Grand Prix,1992-03-22,Häkkinen,Team Lotus,6,18,68,+1 Lap,,1
1992,2,Mexican Grand Prix,1992-03-22,Herbert,Team Lotus,7,12,68,+1 Lap,,0
1992,2,Mexican Grand Prix,1992-03-22,Järvilehto,Dallara,8,7,68,+1 Lap,,0
1992,2,Mexican Grand Prix,1992-03-22,Comas,Ligier,9,26,67,+2 Laps,,0
1992,2,Mexican Grand Prix,1992-03-22,Boutsen,Ligier,10,22,67,+2 Laps,,0
1992,2,Mexican Grand Prix,1992-03-22,Gachot,Larrousse,11,13,66,+3 Laps,,0
1992,2,Mexican Grand Prix,1992-03-22,Katayama,Larrousse,12,24,66,+3 Laps,,0
1992,2,Mexican Grand Prix,1992-03-22,Alboreto,Footwork,13,25,65,+4 Laps,,0
1992,2,Mexican Grand Prix,1992-03-22,Brundle,Benetton,14,4,47,Engine,,0
1992,2,Mexican Grand Prix,1992-03-22,Tarquini,Fondmetal,15,14,45,Clutch,,0
1992,2,Mexican Grand Prix,1992-03-22,Chiesa,Fondmetal,16,23,37,Spun off,,0
1992,2,Mexican Grand Prix,1992-03-22,Martini,Dallara,17,9,36,Handling,,0
1992,2,Mexican Grand Prix,1992-03-22,Alesi,Ferrari,18,10,31,Engine,,0
1992,2,Mexican Grand Prix,1992-03-22,Morbidelli,Minardi,19,21,29,Spun off,,0
1992,2,Mexican Grand Prix,1992-03-22,Modena,Jordan,20,15,17,Gearbox,,0
1992,2,Mexican Grand Prix,1992-03-22,Grouillard,Tyrrell,21,16,12,Engine,,0
1992,2,Mexican Grand Prix,1992-03-22,Senna,McLaren,22,6,11,Transmission,,0
1992,2,Mexican Grand Prix,1992-03-22,Fittipaldi,Minardi,23,17,2,Spun off,,0
1992,2,Mexican Grand Prix,1992-03-22,Gugelmin,Jordan,24,8,0,Engine,,0
