season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
2013,2,Malaysian Grand Prix,2013-03-24,Sutil,Force India,20,8,27,Wheel nut,,0
2013,2,Malaysian Grand Prix,2013-03-24,di Resta,Force India,21,15,22,Wheel nut,,0
2013,2,Malaysian Grand Prix,2013-03-24,Alonso,Ferrari,22,3,1,Collision,,0
2013,3,Chinese Grand Prix,2013-04-14,Alonso,Ferrari,1,3,56,Finished,1:36:26.945,25
2013,3,Chinese Grand Prix,2013-04-14,Räikkönen,Lotus F1,2,2,56,Finished,+10.168,18
2013,3,Chinese Grand Prix,2013-04-14,Hamilton,Mercedes,3,1,56,Finished,+12.322,15
2013,3,Chinese Grand Prix,2013-04-14,Vettel,Red Bull,4,9,56,Finished,+12.525,12
2013,3,Chinese Grand Prix,2013-04-14,Button,McLaren,5,8,56,Finished,+35.285,10
2013,3,Chinese Grand Prix,2013-04-14,Massa,Ferrari,6,5,56,Finished,+40.827,8
2013,3,Chinese Grand Prix,2013-04-14,Ricciardo,Toro Rosso,7,7,56,Finished,+42.691,6
2013,3,Chinese Grand Prix,2013-04-14,di Resta,Force India,8,11,56,Finished,+51.084,4
2013,3,Chinese Grand Prix,2013-04-14,Grosjean,Lotus F1,9,6,56,Finished,+53.423,2
2013,3,Chinese Grand Prix,2013-04-14,Hülkenberg,Sauber,10,10,56,Finished,+56.598,1
2013,3,Chinese Grand Prix,2013-04-14,Pérez,McLaren,11,12,56,Finished,+1:03.860,0
2013,3,Chinese Grand Prix,2013-04-14,Vergne,Toro Rosso,12,15,56,Finished,+1:12.604,0
2013,3,Chinese Grand Prix,2013-04-14,Bottas,Williams,13,16,56,Finished,+1:33.861,0
2013,3,Chinese Grand Prix,2013-04-14,Maldonado,Williams,14,14,56,Finished,+1:35.453,0
2013,3,Chinese Grand Prix,2013-04-14,Bianchi,Marussia,15,18,55,+1 Lap,,0
2013,3,Chinese Grand Prix,2013-04-14,Pic,Caterham,16,20,55,+1 Lap,,0
2013,3,Chinese Grand Prix,2013-04-14,Chilton,Marussia,17,19,55,+1 Lap,,0
2013,3,Chinese Grand Prix,2013-04-14,van der Garde,Caterham,18,21,55,+1 Lap,,0
2013,3,Chinese Grand Prix,2013-04-14,Rosberg,Mercedes,19,4,21,Suspension,,0
2013,3,Chinese Grand Prix,2013-04-14,Webber,Red Bull,20,22,15,Wheel,,0
2013,3,Chinese Grand Prix,2013-04-14,Sutil,Force India,21,13,5,Collision,,0
2013,3,Chinese Grand Prix,2013-04-14,Gutiérrez,Sauber,22,17,4,Collision,,0
2013,4,Bahrain Grand Prix,2013-04-21,Vettel,Red Bull,1,2,57,Finished,1:36:00.498,25
2013,4,Bahrain Grand Prix,2013-04-21,Räikkönen,Lotus F1,2,8,57,Finished,+9.111,18
2013,4,Bahrain Grand Prix,2013-04-21,Grosjean,Lotus F1,3,11,57,Finished,+19.507,15
2013,4,Bahrain Grand Prix,2013-04-21,di Resta,Force India,4,5,57,Finished,+21.727,12
2013,4,Bahrain Grand Prix,2013-04-21,Hamilton,Mercedes,5,9,57,Finished,+35.230,10
2013,4,Bahrain Grand Prix,2013-04-21,Pérez,McLaren,6,12,57,Finished,+35.998,8
2013,4,Bahrain Grand Prix,2013-04-21,Webber,Red Bull,7,7,57,Finished,+37.244,6
2013,4,Bahrain Grand Prix,2013-04-21,Alonso,Ferrari,8,3,57,Finished,+37.574,4
2013,4,Bahrain Grand Prix,2013-04-21,Rosberg,Mercedes,9,1,57,Finished,+41.126,2
2013,4,Bahrain Grand Prix,2013-04-21,Button,McLaren,10,10,57,Finished,+46.631,1
2013,4,Bahrain Grand Prix,2013-04-21,Maldonado,Williams,11,17,57,Finished,+1:06.450,0
2013,4,Bahrain Grand Prix,2013-04-21,Hülkenberg,Sauber,12,14,57,Finished,+1:12.933,0
2013,4,Bahrain Grand Prix,2013-04-21,Sutil,Force India,13,6,57,Finished,+1:16.719,0
2013,4,Bahrain Grand Prix,2013-04-21,Bottas,Williams,14,15,57,Finished,+1:21.511,0
2013,4,Bahrain Grand Prix,2013-04-21,Massa,Ferrari,15,4,57,Finished,+1:26.364,0
2013,4,Bahrain Grand Prix,2013-04-21,Ricciardo,Toro Rosso,16,13,56,+1 Lap,,0
2013,4,Bahrain Grand Prix,2013-04-21,Pic,Caterham,17,18,56,+1 Lap,,0
2013,4,Bahrain Grand Prix,2013-04-21,Gutiérrez,Sauber,18,22,56,+1 Lap,,0
2013,4,Bahrain Grand Prix,2013-04-21,Bianchi,Marussia,19,19,56,+1 Lap,,0
2013,4,Bahrain Grand Prix,2013-04-21,Chilton,Marussia,20,21,56,+1 Lap,,0
2013,4,Bahrain Grand Prix,2013-04-21,van der Garde,Caterham,21,20,55,+2 Laps,,0
2013,4,Bahrain Grand Prix,2013-04-21,Vergne,Toro Rosso,22,16,16,Puncture,,0
2013,5,Spanish Grand Prix,2013-05-12,Alonso,Ferrari,1,5,66,Finished,1:39:16.596,25
2013,5,Spanish Grand Prix,2013-05-12,Räikkönen,Lotus F1,2,4,66,Finished,+9.338,18
2013,5,Spanish Grand Prix,2013-05-12,Massa,Ferrari,3,9,66,Finished,+26.049,15
2013,5,Spanish Grand Prix,2013-05-12,Vettel,Red Bull,4,3,66,Finished,+38.273,12
2013,5,Spanish Grand Prix,2013-05-12,Webber,Red Bull,5,7,66,Finished,+47.963,10
2013,5,Spanish Grand Prix,2013-05-12,Rosberg,Mercedes,6,1,66,Finished,+1:08.020,8
2013,5,Spanish Grand Prix,2013-05-12,di Resta,Force India,7,10,66,Finished,+1:08.988,6
2013,5,Spanish Grand Prix,2013-05-12,Button,McLaren,8,14,66,Finished,+1:19.506,4
2013,5,Spanish Grand Prix,2013-05-12,Pérez,McLaren,9,8,66,Finished,+1:21.738,2
2013,5,Spanish Grand Prix,2013-05-12,Ricciardo,Toro Rosso,10,11,65,+1 Lap,,1
2013,5,Spanish Grand Prix,2013-05-12,Gutiérrez,Sauber,11,19,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Hamilton,Mercedes,12,2,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Sutil,Force India,13,13,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Maldonado,Williams,14,17,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Hülkenberg,Sauber,15,15,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Bottas,Williams,16,16,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Pic,Caterham,17,22,65,+1 Lap,,0
2013,5,Spanish Grand Prix,2013-05-12,Bianchi,Marussia,18,20,64,+2 Laps,,0
2013,5,Spanish Grand Prix,2013-05-12,Chilton,Marussia,19,21,64,+2 Laps,,0
2013,5,Spanish Grand Prix,2013-05-12,Vergne,Toro Rosso,20,12,52,Accident,,0
2013,5,Spanish Grand Prix,2013-05-12,van der Garde,Caterham,21,18,21,Wheel,,0
2013,5,Spanish Grand Prix,2013-05-12,Grosjean,Lotus F1,22,6,8,Suspension,,0
2013,6,Monaco Grand Prix,2013-05-26,Rosberg,Mercedes,1,1,78,Finished,2:17:52.056,25
2013,6,Monaco Grand Prix,2013-05-26,Vettel,Red Bull,2,3,78,Finished,+3.888,18
2013,6,Monaco Grand Prix,2013-05-26,Webber,Red Bull,3,4,78,Finished,+6.314,15
2013,6,Monaco Grand Prix,2013-05-26,Hamilton,Mercedes,4,2,78,Finished,+13.894,12
2013,6,Monaco Grand Prix,2013-05-26,Sutil,Force India,5,8,78,Finished,+21.477,10
2013,6,Monaco Grand Prix,2013-05-26,Button,McLaren,6,9,78,Finished,+23.103,8
2013,6,Monaco Grand Prix,2013-05-26,Alonso,Ferrari,7,6,78,Finished,+26.734,6
2013,6,Monaco Grand Prix,2013-05-26,Vergne,Toro Rosso,8,10,78,Finished,+27.223,4
2013,6,Monaco Grand Prix,2013-05-26,di Resta,Force India,9,17,78,Finished,+27.608,2
2013,6,Monaco Grand Prix,2013-05-26,Räikkönen,Lotus F1,10,5,78,Finished,+36.582,1
2013,6,Monaco Grand Prix,2013-05-26,Hülkenberg,Sauber,11,11,78,Finished,+42.572,0
2013,6,Monaco Grand Prix,2013-05-26,Bottas,Williams,12,14,78,Finished,+42.691,0
2013,6,Monaco Grand Prix,2013-05-26,Gutiérrez,Sauber,13,19,78,Finished,+43.212,0
2013,6,Monaco Grand Prix,2013-05-26,Chilton,Marussia,14,22,78,Finished,+49.885,0
2013,6,Monaco Grand Prix,2013-05-26,van der Garde,Caterham,15,15,78,Finished,+1:02.590,0
2013,6,Monaco Grand Prix,2013-05-26,Pérez,McLaren,16,7,72,Suspension,,0
2013,6,Monaco Grand Prix,2013-05-26,Grosjean,Lotus F1,17,13,63,Collision,,0
2013,6,Monaco Grand Prix,2013-05-26,Ricciardo,Toro Rosso,18,12,61,Collision,,0
2013,6,Monaco Grand Prix,2013-05-26,Bianchi,Marussia,19,20,58,Brakes,,0
2013,6,Monaco Grand Prix,2013-05-26,Maldonado,Williams,20,16,44,Collision,,0
2013,6,Monaco Grand Prix,2013-05-26,Massa,Ferrari,21,21,28,Accident,,0
2013,6,Monaco Grand Prix,2013-05-26,Pic,Caterham,22,18,7,Gearbox,,0
2013,7,Canadian Grand Prix,2013-06-09,Vettel,Red Bull,1,1,70,Finished,1:32:09.143,25
2013,7,Canadian Grand Prix,2013-06-09,Alonso,Ferrari,2,6,70,Finished,+14.408,18
2013,7,Canadian Grand Prix,2013-06-09,Hamilton,Mercedes,3,2,70,Finished,+15.942,15
2013,7,Canadian Grand Prix,2013-06-09,Webber,Red Bull,4,5,70,Finished,+25.731,12
2013,7,Canadian Grand Prix,2013-06-09,Rosberg,Mercedes,5,4,70,Finished,+1:09.725,10
2013,7,Canadian Grand Prix,2013-06-09,Vergne,Toro Rosso,6,7,69,+1 Lap,,8
2013,7,Canadian Grand Prix,2013-06-09,di Resta,Force India,7,17,69,+1 Lap,,6
2013,7,Canadian Grand Prix,2013-06-09,Massa,Ferrari,8,16,69,+1 Lap,,4
2013,7,Canadian Grand Prix,2013-06-09,Räikkönen,Lotus F1,9,10,69,+1 Lap,,2
2013,7,Canadian Grand Prix,2013-06-09,Sutil,Force India,10,8,69,+1 Lap,,1
2013,7,Canadian Grand Prix,2013-06-09,Pérez,McLaren,11,12,69,+1 Lap,,0
2013,7,Canadian Grand Prix,2013-06-09,Button,McLaren,12,14,69,+1 Lap,,0
2013,7,Canadian Grand Prix,2013-06-09,Grosjean,Lotus F1,13,22,69,+1 Lap,,0
2013,7,Canadian Grand Prix,2013-06-09,Bottas,Williams,14,3,69,+1 Lap,,0
2013,7,Canadian Grand Prix,2013-06-09,Ricciardo,Toro Rosso,15,11,68,+2 Laps,,0
2013,7,Canadian Grand Prix,2013-06-09,Maldonado,Williams,16,13,68,+2 Laps,,0
2013,7,Canadian Grand Prix,2013-06-09,Bianchi,Marussia,17,19,68,+2 Laps,,0
2013,7,Canadian Grand Prix,2013-06-09,Pic,Caterham,18,18,67,+3 Laps,,0
2013,7,Canadian Grand Prix,2013-06-09,Chilton,Marussia,19,20,67,+3 Laps,,0
2013,7,Canadian Grand Prix,2013-06-09,Gutiérrez,Sauber,20,15,63,Accident,,0
2013,7,Canadian Grand Prix,2013-06-09,Hülkenberg,Sauber,21,9,45,Collision,,0
2013,7,Canadian Grand Prix,2013-06-09,van der Garde,Caterham,22,21,43,Collision,,0
2013,8,British Grand Prix,2013-06-30,Rosberg,Mercedes,1,2,52,Finished,1:32:59.456,25
2013,8,British Grand Prix,2013-06-30,Webber,Red Bull,2,4,52,Finished,+0.765,18
2013,8,British Grand Prix,2013-06-30,Alonso,Ferrari,3,9,52,Finished,+7.124,15
2013,8,British Grand Prix,2013-06-30,Hamilton,Mercedes,4,1,52,Finished,+7.756,12
2013,8,British Grand Prix,2013-06-30,Räikkönen,Lotus F1,5,8,52,Finished,+11.257,10
2013,8,British Grand Prix,2013-06-30,Massa,Ferrari,6,11,52,Finished,+14.573,8
2013,8,British Grand Prix,2013-06-30,Sutil,Force India,7,6,52,Finished,+16.335,6
2013,8,British Grand Prix,2013-06-30,Ricciardo,Toro Rosso,8,5,52,Finished,+16.543,4
2013,8,British Grand Prix,2013-06-30,di Resta,Force India,9,21,52,Finished,+17.943,2
2013,8,British Grand Prix,2013-06-30,Hülkenberg,Sauber,10,14,52,Finished,+19.709,1
2013,8,British Grand Prix,2013-06-30,Maldonado,Williams,11,15,52,Finished,+21.135,0
2013,8,British Grand Prix,2013-06-30,Bottas,Williams,12,16,52,Finished,+25.094,0
2013,8,British Grand Prix,2013-06-30,Button,McLaren,13,10,52,Finished,+25.969,0
2013,8,British Grand Prix,2013-06-30,Gutiérrez,Sauber,14,17,52,Finished,+26.285,0
2013,8,British Grand Prix,2013-06-30,Pic,Caterham,15,18,52,Finished,+31.613,0
2013,8,British Grand Prix,2013-06-30,Bianchi,Marussia,16,19,52,Finished,+36.097,0
2013,8,British Grand Prix,2013-06-30,Chilton,Marussia,17,20,52,Finished,+1:07.660,0
2013,8,British Grand Prix,2013-06-30,van der Garde,Caterham,18,22,52,Finished,+1:07.759,0
2013,8,British Grand Prix,2013-06-30,Grosjean,Lotus F1,19,7,51,Retired,,0
2013,8,British Grand Prix,2013-06-30,Pérez,McLaren,20,13,46,Wheel,,0
2013,8,British Grand Prix,2013-06-30,Vettel,Red Bull,21,3,41,Gearbox,,0
2013,8,British Grand Prix,2013-06-30,Vergne,Toro Rosso,22,12,35,Tyre,,0
2013,9,German Grand Prix,2013-07-07,Vettel,Red Bull,1,2,60,Finished,1:41:14.711,25
2013,9,German Grand Prix,2013-07-07,Räikkönen,Lotus F1,2,4,60,Finished,+1.008,18
2013,9,German Grand Prix,2013-07-07,Grosjean,Lotus F1,3,5,60,Finished,+5.830,15
2013,9,German Grand Prix,2013-07-07,Alonso,Ferrari,4,8,60,Finished,+7.721,12
2013,9,German Grand Prix,2013-07-07,Hamilton,Mercedes,5,1,60,Finished,+26.927,10
2013,9,German Grand Prix,2013-07-07,Button,McLaren,6,9,60,Finished,+27.996,8
2013,9,German Grand Prix,2013-07-07,Webber,Red Bull,7,3,60,Finished,+37.562,6
2013,9,German Grand Prix,2013-07-07,Pérez,McLaren,8,13,60,Finished,+38.306,4
2013,9,German Grand Prix,2013-07-07,Rosberg,Mercedes,9,11,60,Finished,+46.821,2
2013,9,German Grand Prix,2013-07-07,Hülkenberg,Sauber,10,10,60,Finished,+49.892,1
2013,9,German Grand Prix,2013-07-07,di Resta,Force India,11,12,60,Finished,+53.771,0
2013,9,German Grand Prix,2013-07-07,Ricciardo,Toro Rosso,12,6,60,Finished,+56.975,0
2013,9,German Grand Prix,2013-07-07,Sutil,Force India,13,15,60,Finished,+57.738,0
2013,9,German Grand Prix,2013-07-07,Gutiérrez,Sauber,14,14,60,Finished,+1:00.160,0
2013,9,German Grand Prix,2013-07-07,Maldonado,Williams,15,18,60,Finished,+1:01.929,0
2013,9,German Grand Prix,2013-07-07,Bottas,Williams,16,17,59,+1 Lap,,0
2013,9,German Grand Prix,2013-07-07,Pic,Caterham,17,22,59,+1 Lap,,0
2013,9,German Grand Prix,2013-07-07,van der Garde,Caterham,18,20,59,+1 Lap,,0
2013,9,German Grand Prix,2013-07-07,Chilton,Marussia,19,21,59,+1 Lap,,0
2013,9,German Grand Prix,2013-07-07,Vergne,Toro Rosso,20,16,22,Hydraulics,,0
2013,9,German Grand Prix,2013-07-07,Bianchi,Marussia,21,19,21,Engine,,0
2013,9,German Grand Prix,2013-07-07,Massa,Ferrari,22,7,3,Spun off,,0
2013,10,Hungarian Grand Prix,2013-07-28,Hamilton,Mercedes,1,1,70,Finished,1:42:29.445,25
2013,10,Hungarian Grand Prix,2013-07-28,Räikkönen,Lotus F1,2,6,70,Finished,+10.938,18
2013,10,Hungarian Grand Prix,2013-07-28,Vettel,Red Bull,3,2,70,Finished,+12.459,15
2013,10,Hungarian Grand Prix,2013-07-28,Webber,Red Bull,4,10,70,Finished,+18.044,12
2013,10,Hungarian Grand Prix,2013-07-28,Alonso,Ferrari,5,5,70,Finished,+31.411,10
2013,10,Hungarian Grand Prix,2013-07-28,Grosjean,Lotus F1,6,3,70,Finished,+52.295,8
2013,10,Hungarian Grand Prix,2013-07-28,Button,McLaren,7,13,70,Finished,+53.819,6
2013,10,Hungarian Grand Prix,2013-07-28,Massa,Ferrari,8,7,70,Finished,+56.447,4
2013,10,Hungarian Grand Prix,2013-07-28,Pérez,McLaren,9,9,69,+1 Lap,,2
2013,10,Hungarian Grand Prix,2013-07-28,Maldonado,Williams,10,15,69,+1 Lap,,1
2013,10,Hungarian Grand Prix,2013-07-28,Hülkenberg,Sauber,11,12,69,+1 Lap,,0
2013,10,Hungarian Grand Prix,2013-07-28,Vergne,Toro Rosso,12,14,69,+1 Lap,,0
2013,10,Hungarian Grand Prix,2013-07-28,Ricciardo,Toro Rosso,13,8,69,+1 Lap,,0
2013,10,Hungarian Grand Prix,2013-07-28,van der Garde,Caterham,14,20,68,+2 Laps,,0
2013,10,Hungarian Grand Prix,2013-07-28,Pic,Caterham,15,19,68,+2 Laps,,0
2013,10,Hungarian Grand Prix,2013-07-28,Bianchi,Marussia,16,21,67,+3 Laps,,0
2013,10,Hungarian Grand Prix,2013-07-28,Chilton,Marussia,17,22,67,+3 Laps,,0
2013,10,Hungarian Grand Prix,2013-07-28,di Resta,Force India,18,18,66,Hydraulics,,0
2013,10,Hungarian Grand Prix,2013-07-28,Rosberg,Mercedes,19,4,64,Engine,,0
2013,10,Hungarian Grand Prix,2013-07-28,Bottas,Williams,20,16,42,Hydraulics,,0
2013,10,Hungarian Grand Prix,2013-07-28,Gutiérrez,Sauber,21,17,28,Transmission,,0
2013,10,Hungarian Grand Prix,2013-07-28,Sutil,Force India,22,11,19,Hydraulics,,0
2013,11,Belgian Grand Prix,2013-08-25,Vettel,Red Bull,1,2,44,Finished,1:23:42.196,25
2013,11,Belgian Grand Prix,2013-08-25,Alonso,Ferrari,2,9,44,Finished,+16.869,18
2013,11,Belgian Grand Prix,2013-08-25,Hamilton,Mercedes,3,1,44,Finished,+27.734,15
2013,11,Belgian Grand Prix,2013-08-25,Rosberg,Mercedes,4,4,44,Finished,+29.872,12
2013,11,Belgian Grand Prix,2013-08-25,Webber,Red Bull,5,3,44,Finished,+33.845,10
2013,11,Belgian Grand Prix,2013-08-25,Button,McLaren,6,6,44,Finished,+40.794,8
2013,11,Belgian Grand Prix,2013-08-25,Massa,Ferrari,7,10,44,Finished,+53.922,6
2013,11,Belgian Grand Prix,2013-08-25,Grosjean,Lotus F1,8,7,44,Finished,+55.846,4
2013,11,Belgian Grand Prix,2013-08-25,Sutil,Force India,9,12,44,Finished,+1:09.547,2
2013,11,Belgian Grand Prix,2013-08-25,Ricciardo,Toro Rosso,10,19,44,Finished,+1:13.470,1
2013,11,Belgian Grand Prix,2013-08-25,Pérez,McLaren,11,13,44,Finished,+1:21.936,0
2013,11,Belgian Grand Prix,2013-08-25,Vergne,Toro Rosso,12,18,44,Finished,+1:26.740,0
2013,11,Belgian Grand Prix,2013-08-25,Hülkenberg,Sauber,13,11,44,Finished,+1:28.258,0
2013,11,Belgian Grand Prix,2013-08-25,Gutiérrez,Sauber,14,21,44,Finished,+1:40.436,0
2013,11,Belgian Grand Prix,2013-08-25,Bottas,Williams,15,20,44,Finished,+1:47.456,0
2013,11,Belgian Grand Prix,2013-08-25,van der Garde,Caterham,16,14,43,+1 Lap,,0
2013,11,Belgian Grand Prix,2013-08-25,Maldonado,Williams,17,17,43,+1 Lap,,0
2013,11,Belgian Grand Prix,2013-08-25,Bianchi,Marussia,18,15,43,+1 Lap,,0
2013,11,Belgian Grand Prix,2013-08-25,Chilton,Marussia,19,16,42,+2 Laps,,0
2013,11,Belgian Grand Prix,2013-08-25,di Resta,Force India,20,5,26,Collision,,0
2013,11,Belgian Grand Prix,2013-08-25,Räikkönen,Lotus F1,21,8,25,Brakes,,0
2013,11,Belgian Grand Prix,2013-08-25,Pic,Caterham,22,22,8,Oil leak,,0
2013,12,Italian Grand Prix,2013-09-08,Vettel,Red Bull,1,1,53,Finished,1:18:33.352,25
2013,12,Italian Grand Prix,2013-09-08,Alonso,Ferrari,2,5,53,Finished,+5.467,18
2013,12,Italian Grand Prix,2013-09-08,Webber,Red Bull,3,2,53,Finished,+6.350,15
2013,12,Italian Grand Prix,2013-09-08,Massa,Ferrari,4,4,53,Finished,+9.361,12
2013,12,Italian Grand Prix,2013-09-08,Hülkenberg,Sauber,5,3,53,Finished,+10.355,10
2013,12,Italian Grand Prix,2013-09-08,Rosberg,Mercedes,6,6,53,Finished,+10.999,8
2013,12,Italian Grand Prix,2013-09-08,Ricciardo,Toro Rosso,7,7,53,Finished,+32.329,6
2013,12,Italian Grand Prix,2013-09-08,Grosjean,Lotus F1,8,13,53,Finished,+33.130,4
2013,12,Italian Grand Prix,2013-09-08,Hamilton,Mercedes,9,12,53,Finished,+33.527,2
2013,12,Italian Grand Prix,2013-09-08,Button,McLaren,10,9,53,Finished,+38.327,1
2013,12,Italian Grand Prix,2013-09-08,Räikkönen,Lotus F1,11,11,53,Finished,+38.695,0
2013,12,Italian Grand Prix,2013-09-08,Pérez,McLaren,12,8,53,Finished,+39.765,0
2013,12,Italian Grand Prix,2013-09-08,Gutiérrez,Sauber,13,16,53,Finished,+40.880,0
2013,12,Italian Grand Prix,2013-09-08,Maldonado,Williams,14,14,53,Finished,+49.085,0
2013,12,Italian Grand Prix,2013-09-08,Bottas,Williams,15,18,53,Finished,+56.827,0
2013,12,Italian Grand Prix,2013-09-08,Sutil,Force India,16,17,52,+1 Lap,,0
2013,12,Italian Grand Prix,2013-09-08,Pic,Caterham,17,20,52,+1 Lap,,0
2013,12,Italian Grand Prix,2013-09-08,van der Garde,Caterham,18,19,52,+1 Lap,,0
2013,12,Italian Grand Prix,2013-09-08,Bianchi,Marussia,19,21,52,+1 Lap,,0
2013,12,Italian Grand Prix,2013-09-08,Chilton,Marussia,20,22,52,+1 Lap,,0
2013,12,Italian Grand Prix,2013-09-08,Vergne,Toro Rosso,21,10,14,Transmission,,0
2013,12,Italian Grand Prix,2013-09-08,di Resta,Force India,22,15,0,Accident,,0
2013,13,Singapore Grand Prix,2013-09-22,Vettel,Red Bull,1,1,61,Finished,1:59:13.132,25
2013,13,Singapore Grand Prix,2013-09-22,Alonso,Ferrari,2,7,61,Finished,+32.627,18
2013,13,Singapore Grand Prix,2013-09-22,Räikkönen,Lotus F1,3,13,61,Finished,+43.920,15
2013,13,Singapore Grand Prix,2013-09-22,Rosberg,Mercedes,4,2,61,Finished,+51.155,12
2013,13,Singapore Grand Prix,2013-09-22,Hamilton,Mercedes,5,5,61,Finished,+53.159,10
2013,13,Singapore Grand Prix,2013-09-22,Massa,Ferrari,6,6,61,Finished,+1:03.877,8
2013,13,Singapore Grand Prix,2013-09-22,Button,McLaren,7,8,61,Finished,+1:23.354,6
2013,13,Singapore Grand Prix,2013-09-22,Pérez,McLaren,8,14,61,Finished,+1:23.820,4
2013,13,Singapore Grand Prix,2013-09-22,Hülkenberg,Sauber,9,11,61,Finished,+1:24.261,2
2013,13,Singapore Grand Prix,2013-09-22,Sutil,Force India,10,15,61,Finished,+1:24.668,1
2013,13,Singapore Grand Prix,2013-09-22,Maldonado,Williams,11,18,61,Finished,+1:28.479,0
2013,13,Singapore Grand Prix,2013-09-22,Gutiérrez,Sauber,12,10,61,Finished,+1:37.894,0
