season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
2012,1,Australian Grand Prix,2012-03-18,Button,McLaren,1,2,58,Finished,1:34:09.565,25
2012,1,Australian Grand Prix,2012-03-18,Vettel,Red Bull,2,6,58,Finished,+2.139,18
2012,1,Australian Grand Prix,2012-03-18,Hamilton,McLaren,3,1,58,Finished,+4.075,15
2012,1,Australian Grand Prix,2012-03-18,Webber,Red Bull,4,5,58,Finished,+4.547,12
2012,1,Australian Grand Prix,2012-03-18,Alonso,Ferrari,5,12,58,Finished,+21.565,10
2012,1,Australian Grand Prix,2012-03-18,Kobayashi,Sauber,6,13,58,Finished,+36.766,8
2012,1,Australian Grand Prix,2012-03-18,Räikkönen,Lotus F1,7,17,58,Finished,+38.014,6
2012,1,Australian Grand Prix,2012-03-18,Pérez,Sauber,8,22,58,Finished,+39.458,4
2012,1,Australian Grand Prix,2012-03-18,Ricciardo,Toro Rosso,9,10,58,Finished,+39.556,2
2012,1,Australian Grand Prix,2012-03-18,di Resta,Force India,10,15,58,Finished,+39.737,1
2012,1,Australian Grand Prix,2012-03-18,Vergne,Toro Rosso,11,11,58,Finished,+39.848,0
2012,1,Australian Grand Prix,2012-03-18,Rosberg,Mercedes,12,7,58,Finished,+57.642,0
2012,1,Australian Grand Prix,2012-03-18,Maldonado,Williams,13,8,57,Accident,,0
2012,1,Australian Grand Prix,2012-03-18,Glock,Marussia,14,20,57,+1 Lap,,0
2012,1,Australian Grand Prix,2012-03-18,Pic,Marussia,15,21,53,+5 Laps,,0
2012,1,Australian Grand Prix,2012-03-18,Senna,Williams,16,14,52,Collision,,0
2012,1,Australian Grand Prix,2012-03-18,Massa,Ferrari,17,16,46,Collision,,0
2012,1,Australian Grand Prix,2012-03-18,Kovalainen,Caterham,18,18,38,Suspension,,0
2012,1,Australian Grand Prix,2012-03-18,Petrov,Caterham,19,19,34,Steering,,0
2012,1,Australian Grand Prix,2012-03-18,Schumacher,Mercedes,20,4,10,Gearbox,,0
2012,1,Australian Grand Prix,2012-03-18,Grosjean,Lotus F1,21,3,1,Collision,,0
