season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
2010,2,Australian Grand Prix,2010-03-28,Kubica,Renault,2,9,58,Finished,+12.034,18
2010,2,Australian Grand Prix,2010-03-28,Massa,Ferrari,3,5,58,Finished,+14.488,15
2010,2,Australian Grand Prix,2010-03-28,Alonso,Ferrari,4,3,58,Finished,+16.304,12
2010,2,Australian Grand Prix,2010-03-28,Rosberg,Mercedes,5,6,58,Finished,+16.683,10
2010,2,Australian Grand Prix,2010-03-28,Hamilton,McLaren,6,11,58,Finished,+29.898,8
2010,2,Australian Grand Prix,2010-03-28,Liuzzi,Force India,7,13,58,Finished,+59.847,6
2010,2,Australian Grand Prix,2010-03-28,Barrichello,Williams,8,8,58,Finished,+1:00.536,4
2010,2,Australian Grand Prix,2010-03-28,Webber,Red Bull,9,2,58,Finished,+1:07.319,2
2010,2,Australian Grand Prix,2010-03-28,Schumacher,Mercedes,10,7,58,Finished,+1:09.391,1
2010,2,Australian Grand Prix,2010-03-28,Alguersuari,Toro Rosso,11,17,58,Finished,+1:11.301,0
2010,2,Australian Grand Prix,2010-03-28,de la Rosa,Sauber,12,14,58,Finished,+1:14.084,0
2010,2,Australian Grand Prix,2010-03-28,Kovalainen,Lotus,13,19,56,+2 Laps,,0
2010,2,Australian Grand Prix,2010-03-28,Chandhok,HRT,14,22,53,+5 Laps,,0
2010,2,Australian Grand Prix,2010-03-28,Glock,Virgin,15,23,41,Suspension,,0
2010,2,Australian Grand Prix,2010-03-28,di Grassi,Virgin,16,24,26,Hydraulics,,0
2010,2,Australian Grand Prix,2010-03-28,Vettel,Red Bull,17,1,25,Wheel,,0
2010,2,Australian Grand Prix,2010-03-28,Sutil,Force India,18,10,9,Engine,,0
2010,2,Australian Grand Prix,2010-03-28,Petrov,Renault,19,18,9,Spun off,,0
2010,2,Australian Grand Prix,2010-03-28,Senna,HRT,20,21,4,Hydraulics,,0
2010,2,Australian Grand Prix,2010-03-28,Buemi,Toro Rosso,21,12,0,Collision,,0
2010,2,Australian Grand Prix,2010-03-28,Hülkenberg,Williams,22,15,0,Collision,,0
2010,2,Australian Grand Prix,2010-03-28,Kobayashi,Sauber,23,16,0,Collision,,0
2010,2,Australian Grand Prix,2010-03-28,Trulli,Lotus,24,20,0,Hydraulics,,0
2010,3,Malaysian Grand Prix,2010-04-04,Vettel,Red Bull,1,3,56,Finished,1:33:48.412,25
2010,3,Malaysian Grand Prix,2010-04-04,Webber,Red Bull,2,1,56,Finished,+4.849,18
2010,3,Malaysian Grand Prix,2010-04-04,Rosberg,Mercedes,3,2,56,Finished,+13.504,15
2010,3,Malaysian Grand Prix,2010-04-04,Kubica,Renault,4,6,56,Finished,+18.589,12
2010,3,Malaysian Grand Prix,2010-04-04,Sutil,Force India,5,4,56,Finished,+21.059,10
2010,3,Malaysian Grand Prix,2010-04-04,Hamilton,McLaren,6,20,56,Finished,+23.471,8
2010,3,Malaysian Grand Prix,2010-04-04,Massa,Ferrari,7,21,56,Finished,+27.068,6
2010,3,Malaysian Grand Prix,2010-04-04,Button,McLaren,8,17,56,Finished,+37.918,4
2010,3,Malaysian Grand Prix,2010-04-04,Alguersuari,Toro Rosso,9,14,56,Finished,+1:10.602,2
2010,3,Malaysian Grand Prix,2010-04-04,Hülkenberg,Williams,10,5,56,Finished,+1:13.399,1
2010,3,Malaysian Grand Prix,2010-04-04,Buemi,Toro Rosso,11,13,56,Finished,+1:18.938,0
2010,3,Malaysian Grand Prix,2010-04-04,Barrichello,Williams,12,7,55,+1 Lap,,0
2010,3,Malaysian Grand Prix,2010-04-04,Alonso,Ferrari,13,19,54,Engine,,0
2010,3,Malaysian Grand Prix,2010-04-04,di Grassi,Virgin,14,24,53,+3 Laps,,0
2010,3,Malaysian Grand Prix,2010-04-04,Chandhok,HRT,15,22,53,+3 Laps,,0
2010,3,Malaysian Grand Prix,2010-04-04,Senna,HRT,16,23,52,+4 Laps,,0
2010,3,Malaysian Grand Prix,2010-04-04,Trulli,Lotus,17,18,51,+5 Laps,,0
2010,3,Malaysian Grand Prix,2010-04-04,Kovalainen,Lotus,18,15,46,+10 Laps,,0
2010,3,Malaysian Grand Prix,2010-04-04,Petrov,Renault,19,11,32,Gearbox,,0
2010,3,Malaysian Grand Prix,2010-04-04,Liuzzi,Force India,20,10,12,Throttle,,0
2010,3,Malaysian Grand Prix,2010-04-04,Schumacher,Mercedes,21,8,9,Wheel,,0
2010,3,Malaysian Grand Prix,2010-04-04,Kobayashi,Sauber,22,9,8,Engine,,0
2010,3,Malaysian Grand Prix,2010-04-04,Glock,Virgin,23,16,2,Spun off,,0
2010,3,Malaysian Grand Prix,2010-04-04,de la Rosa,Sauber,24,12,0,Engine,,0
2010,4,Chinese Grand Prix,2010-04-18,Button,McLaren,1,5,56,Finished,1:46:42.163,25
2010,4,Chinese Grand Prix,2010-04-18,Hamilton,McLaren,2,6,56,Finished,+1.530,18
2010,4,Chinese Grand Prix,2010-04-18,Rosberg,Mercedes,3,4,56,Finished,+9.484,15
2010,4,Chinese Grand Prix,2010-04-18,Alonso,Ferrari,4,3,56,Finished,+11.869,12
2010,4,Chinese Grand Prix,2010-04-18,Kubica,Renault,5,8,56,Finished,+22.213,10
2010,4,Chinese Grand Prix,2010-04-18,Vettel,Red Bull,6,1,56,Finished,+33.310,8
2010,4,Chinese Grand Prix,2010-04-18,Petrov,Renault,7,14,56,Finished,+47.600,6
2010,4,Chinese Grand Prix,2010-04-18,Webber,Red Bull,8,2,56,Finished,+52.172,4
2010,4,Chinese Grand Prix,2010-04-18,Massa,Ferrari,9,7,56,Finished,+57.796,2
2010,4,Chinese Grand Prix,2010-04-18,Schumacher,Mercedes,10,9,56,Finished,+1:01.749,1
2010,4,Chinese Grand Prix,2010-04-18,Sutil,Force India,11,10,56,Finished,+1:02.874,0
2010,4,Chinese Grand Prix,2010-04-18,Barrichello,Williams,12,11,56,Finished,+1:03.665,0
2010,4,Chinese Grand Prix,2010-04-18,Alguersuari,Toro Rosso,13,12,56,Finished,+1:11.416,0
2010,4,Chinese Grand Prix,2010-04-18,Kovalainen,Lotus,14,21,55,+1 Lap,,0
2010,4,Chinese Grand Prix,2010-04-18,Hülkenberg,Williams,15,16,55,+1 Lap,,0
2010,4,Chinese Grand Prix,2010-04-18,Senna,HRT,16,23,54,+2 Laps,,0
2010,4,Chinese Grand Prix,2010-04-18,Chandhok,HRT,17,24,52,+4 Laps,,0
2010,4,Chinese Grand Prix,2010-04-18,Trulli,Lotus,18,20,26,Hydraulics,,0
2010,4,Chinese Grand Prix,2010-04-18,di Grassi,Virgin,19,22,8,Clutch,,0
2010,4,Chinese Grand Prix,2010-04-18,de la Rosa,Sauber,20,17,7,Technical,,0
2010,4,Chinese Grand Prix,2010-04-18,Buemi,Toro Rosso,21,13,0,Accident,,0
2010,4,Chinese Grand Prix,2010-04-18,Kobayashi,Sauber,22,15,0,Accident,,0
2010,4,Chinese Grand Prix,2010-04-18,Liuzzi,Force India,23,18,0,Accident,,0
2010,4,Chinese Grand Prix,2010-04-18,Glock,Virgin,24,19,0,Engine,,0
2010,5,Spanish Grand Prix,2010-05-09,Webber,Red Bull,1,1,66,Finished,1:35:44.101,25
2010,5,Spanish Grand Prix,2010-05-09,Alonso,Ferrari,2,4,66,Finished,+24.065,18
2010,5,Spanish Grand Prix,2010-05-09,Vettel,Red Bull,3,2,66,Finished,+51.338,15
2010,5,Spanish Grand Prix,2010-05-09,Schumacher,Mercedes,4,6,66,Finished,+1:02.195,12
2010,5,Spanish Grand Prix,2010-05-09,Button,McLaren,5,5,66,Finished,+1:03.728,10
2010,5,Spanish Grand Prix,2010-05-09,Massa,Ferrari,6,9,66,Finished,+1:05.767,8
2010,5,Spanish Grand Prix,2010-05-09,Sutil,Force India,7,11,66,Finished,+1:12.941,6
2010,5,Spanish Grand Prix,2010-05-09,Kubica,Renault,8,7,66,Finished,+1:13.677,4
2010,5,Spanish Grand Prix,2010-05-09,Barrichello,Williams,9,17,65,+1 Lap,,2
2010,5,Spanish Grand Prix,2010-05-09,Alguersuari,Toro Rosso,10,15,65,+1 Lap,,1
2010,5,Spanish Grand Prix,2010-05-09,Petrov,Renault,11,19,65,+1 Lap,,0
2010,5,Spanish Grand Prix,2010-05-09,Kobayashi,Sauber,12,10,65,+1 Lap,,0
2010,5,Spanish Grand Prix,2010-05-09,Rosberg,Mercedes,13,8,65,+1 Lap,,0
2010,5,Spanish Grand Prix,2010-05-09,Hamilton,McLaren,14,3,64,Puncture,,0
2010,5,Spanish Grand Prix,2010-05-09,Liuzzi,Force India,15,16,64,Engine,,0
2010,5,Spanish Grand Prix,2010-05-09,Hülkenberg,Williams,16,13,64,+2 Laps,,0
2010,5,Spanish Grand Prix,2010-05-09,Trulli,Lotus,17,18,63,+3 Laps,,0
2010,5,Spanish Grand Prix,2010-05-09,Glock,Virgin,18,22,63,+3 Laps,,0
2010,5,Spanish Grand Prix,2010-05-09,di Grassi,Virgin,19,23,62,+4 Laps,,0
2010,5,Spanish Grand Prix,2010-05-09,Buemi,Toro Rosso,20,14,42,Hydraulics,,0
2010,5,Spanish Grand Prix,2010-05-09,Chandhok,HRT,21,24,27,Suspension,,0
2010,5,Spanish Grand Prix,2010-05-09,de la Rosa,Sauber,22,12,18,Collision,,0
2010,5,Spanish Grand Prix,2010-05-09,Senna,HRT,23,21,0,Accident,,0
2010,5,Spanish Grand Prix,2010-05-09,Kovalainen,Lotus,24,20,0,Gearbox,,0
2010,6,Monaco Grand Prix,2010-05-16,Webber,Red Bull,1,1,78,Finished,1:50:13.355,25
2010,6,Monaco Grand Prix,2010-05-16,Vettel,Red Bull,2,3,78,Finished,+0.448,18
2010,6,Monaco Grand Prix,2010-05-16,Kubica,Renault,3,2,78,Finished,+1.675,15
2010,6,Monaco Grand Prix,2010-05-16,Massa,Ferrari,4,4,78,Finished,+2.666,12
2010,6,Monaco Grand Prix,2010-05-16,Hamilton,McLaren,5,5,78,Finished,+4.363,10
2010,6,Monaco Grand Prix,2010-05-16,Alonso,Ferrari,6,24,78,Finished,+6.341,8
2010,6,Monaco Grand Prix,2010-05-16,Rosberg,Mercedes,7,6,78,Finished,+6.651,6
2010,6,Monaco Grand Prix,2010-05-16,Sutil,Force India,8,12,78,Finished,+6.970,4
2010,6,Monaco Grand Prix,2010-05-16,Liuzzi,Force India,9,10,78,Finished,+7.305,2
2010,6,Monaco Grand Prix,2010-05-16,Buemi,Toro Rosso,10,13,78,Finished,+8.199,1
2010,6,Monaco Grand Prix,2010-05-16,Alguersuari,Toro Rosso,11,17,78,Finished,+9.135,0
2010,6,Monaco Grand Prix,2010-05-16,Schumacher,Mercedes,12,7,78,Finished,+5.712,0
2010,6,Monaco Grand Prix,2010-05-16,Petrov,Renault,13,14,73,Brakes,,0
2010,6,Monaco Grand Prix,2010-05-16,Chandhok,HRT,14,23,70,Collision,,0
2010,6,Monaco Grand Prix,2010-05-16,Trulli,Lotus,15,19,70,Collision,,0
2010,6,Monaco Grand Prix,2010-05-16,Kovalainen,Lotus,16,18,58,Steering,,0
2010,6,Monaco Grand Prix,2010-05-16,Senna,HRT,17,22,58,Hydraulics,,0
2010,6,Monaco Grand Prix,2010-05-16,Barrichello,Williams,18,9,30,Suspension,,0
2010,6,Monaco Grand Prix,2010-05-16,Kobayashi,Sauber,19,16,26,Gearbox,,0
2010,6,Monaco Grand Prix,2010-05-16,di Grassi,Virgin,20,21,25,Wheel,,0
2010,6,Monaco Grand Prix,2010-05-16,Glock,Virgin,21,20,22,Track rod,,0
2010,6,Monaco Grand Prix,2010-05-16,de la Rosa,Sauber,22,15,21,Hydraulics,,0
2010,6,Monaco Grand Prix,2010-05-16,Button,McLaren,23,8,2,Engine,,0
2010,6,Monaco Grand Prix,2010-05-16,Hülkenberg,Williams,24,11,0,Front wing,,0
2010,7,Turkish Grand Prix,2010-05-30,Hamilton,McLaren,1,2,58,Finished,1:28:47.620,25
2010,7,Turkish Grand Prix,2010-05-30,Button,McLaren,2,4,58,Finished,+2.645,18
2010,7,Turkish Grand Prix,2010-05-30,Webber,Red Bull,3,1,58,Finished,+24.285,15
2010,7,Turkish Grand Prix,2010-05-30,Schumacher,Mercedes,4,5,58,Finished,+31.110,12
2010,7,Turkish Grand Prix,2010-05-30,Rosberg,Mercedes,5,6,58,Finished,+32.266,10
2010,7,Turkish Grand Prix,2010-05-30,Kubica,Renault,6,7,58,Finished,+32.824,8
2010,7,Turkish Grand Prix,2010-05-30,Massa,Ferrari,7,8,58,Finished,+36.635,6
2010,7,Turkish Grand Prix,2010-05-30,Alonso,Ferrari,8,12,58,Finished,+46.544,4
2010,7,Turkish Grand Prix,2010-05-30,Sutil,Force India,9,11,58,Finished,+49.029,2
2010,7,Turkish Grand Prix,2010-05-30,Kobayashi,Sauber,10,10,58,Finished,+1:05.650,1
2010,7,Turkish Grand Prix,2010-05-30,de la Rosa,Sauber,11,13,58,Finished,+1:05.944,0
2010,7,Turkish Grand Prix,2010-05-30,Alguersuari,Toro Rosso,12,16,58,Finished,+1:07.800,0
2010,7,Turkish Grand Prix,2010-05-30,Liuzzi,Force India,13,18,57,+1 Lap,,0
2010,7,Turkish Grand Prix,2010-05-30,Barrichello,Williams,14,15,57,+1 Lap,,0
2010,7,Turkish Grand Prix,2010-05-30,Petrov,Renault,15,9,57,+1 Lap,,0
2010,7,Turkish Grand Prix,2010-05-30,Buemi,Toro Rosso,16,14,57,+1 Lap,,0
2010,7,Turkish Grand Prix,2010-05-30,Hülkenberg,Williams,17,17,57,+1 Lap,,0
2010,7,Turkish Grand Prix,2010-05-30,Glock,Virgin,18,21,55,+3 Laps,,0
2010,7,Turkish Grand Prix,2010-05-30,di Grassi,Virgin,19,23,55,+3 Laps,,0
2010,7,Turkish Grand Prix,2010-05-30,Chandhok,HRT,20,24,52,Fuel pump,,0
2010,7,Turkish Grand Prix,2010-05-30,Senna,HRT,21,22,46,Fuel pressure,,0
2010,7,Turkish Grand Prix,2010-05-30,Vettel,Red Bull,22,3,39,Collision,,0
2010,7,Turkish Grand Prix,2010-05-30,Kovalainen,Lotus,23,20,33,Hydraulics,,0
2010,7,Turkish Grand Prix,2010-05-30,Trulli,Lotus,24,19,32,Hydraulics,,0
2010,8,Canadian Grand Prix,2010-06-13,Hamilton,McLaren,1,1,70,Finished,1:33:53.456,25
2010,8,Canadian Grand Prix,2010-06-13,Button,McLaren,2,4,70,Finished,+2.254,18
2010,8,Canadian Grand Prix,2010-06-13,Alonso,Ferrari,3,3,70,Finished,+9.214,15
2010,8,Canadian Grand Prix,2010-06-13,Vettel,Red Bull,4,2,70,Finished,+37.817,12
2010,8,Canadian Grand Prix,2010-06-13,Webber,Red Bull,5,7,70,Finished,+39.291,10
2010,8,Canadian Grand Prix,2010-06-13,Rosberg,Mercedes,6,10,70,Finished,+56.084,8
2010,8,Canadian Grand Prix,2010-06-13,Kubica,Renault,7,8,70,Finished,+57.300,6
2010,8,Canadian Grand Prix,2010-06-13,Buemi,Toro Rosso,8,15,69,+1 Lap,,4
2010,8,Canadian Grand Prix,2010-06-13,Liuzzi,Force India,9,5,69,+1 Lap,,2
2010,8,Canadian Grand Prix,2010-06-13,Sutil,Force India,10,9,69,+1 Lap,,1
2010,8,Canadian Grand Prix,2010-06-13,Schumacher,Mercedes,11,13,69,+1 Lap,,0
2010,8,Canadian Grand Prix,2010-06-13,Alguersuari,Toro Rosso,12,16,69,+1 Lap,,0
2010,8,Canadian Grand Prix,2010-06-13,Hülkenberg,Williams,13,12,69,+1 Lap,,0
2010,8,Canadian Grand Prix,2010-06-13,Barrichello,Williams,14,11,69,+1 Lap,,0
2010,8,Canadian Grand Prix,2010-06-13,Massa,Ferrari,15,6,69,+1 Lap,,0
2010,8,Canadian Grand Prix,2010-06-13,Kovalainen,Lotus,16,19,68,+2 Laps,,0
2010,8,Canadian Grand Prix,2010-06-13,Petrov,Renault,17,14,68,+2 Laps,,0
2010,8,Canadian Grand Prix,2010-06-13,Chandhok,HRT,18,24,66,+4 Laps,,0
2010,8,Canadian Grand Prix,2010-06-13,di Grassi,Virgin,19,23,65,+5 Laps,,0
2010,8,Canadian Grand Prix,2010-06-13,Glock,Virgin,20,21,55,Mechanical,,0
2010,8,Canadian Grand Prix,2010-06-13,Trulli,Lotus,21,20,47,Brakes,,0
2010,8,Canadian Grand Prix,2010-06-13,de la Rosa,Sauber,22,17,31,Engine,,0
2010,8,Canadian Grand Prix,2010-06-13,Senna,HRT,23,22,14,Hydraulics,,0
2010,8,Canadian Grand Prix,2010-06-13,Kobayashi,Sauber,24,18,1,Accident,,0
2010,9,European Grand Prix,2010-06-27,Vettel,Red Bull,1,1,57,Finished,1:40:29.571,25
2010,9,European Grand Prix,2010-06-27,Hamilton,McLaren,2,3,57,Finished,+5.042,18
2010,9,European Grand Prix,2010-06-27,Button,McLaren,3,7,57,Finished,+12.658,15
2010,9,European Grand Prix,2010-06-27,Barrichello,Williams,4,9,57,Finished,+25.627,12
2010,9,European Grand Prix,2010-06-27,Kubica,Renault,5,6,57,Finished,+27.122,10
2010,9,European Grand Prix,2010-06-27,Sutil,Force India,6,13,57,Finished,+30.168,8
2010,9,European Grand Prix,2010-06-27,Kobayashi,Sauber,7,18,57,Finished,+30.965,6
2010,9,European Grand Prix,2010-06-27,Alonso,Ferrari,8,4,57,Finished,+32.809,4
2010,9,European Grand Prix,2010-06-27,Buemi,Toro Rosso,9,11,57,Finished,+36.299,2
2010,9,European Grand Prix,2010-06-27,Rosberg,Mercedes,10,12,57,Finished,+44.382,1
2010,9,European Grand Prix,2010-06-27,Massa,Ferrari,11,5,57,Finished,+46.621,0
2010,9,European Grand Prix,2010-06-27,de la Rosa,Sauber,12,16,57,Finished,+47.414,0
2010,9,European Grand Prix,2010-06-27,Alguersuari,Toro Rosso,13,17,57,Finished,+48.239,0
2010,9,European Grand Prix,2010-06-27,Petrov,Renault,14,10,57,Finished,+48.287,0
2010,9,European Grand Prix,2010-06-27,Schumacher,Mercedes,15,15,57,Finished,+48.826,0
2010,9,European Grand Prix,2010-06-27,Liuzzi,Force India,16,14,57,Finished,+50.890,0
2010,9,European Grand Prix,2010-06-27,di Grassi,Virgin,17,21,56,+1 Lap,,0
2010,9,European Grand Prix,2010-06-27,Chandhok,HRT,18,23,55,+2 Laps,,0
2010,9,European Grand Prix,2010-06-27,Glock,Virgin,19,22,55,+2 Laps,,0
2010,9,European Grand Prix,2010-06-27,Senna,HRT,20,24,55,+2 Laps,,0
2010,9,European Grand Prix,2010-06-27,Trulli,Lotus,21,19,53,+4 Laps,,0
2010,9,European Grand Prix,2010-06-27,Hülkenberg,Williams,22,8,49,Exhaust,,0
2010,9,European Grand Prix,2010-06-27,Kovalainen,Lotus,23,20,8,Collision,,0
2010,9,European Grand Prix,2010-06-27,Webber,Red Bull,24,2,8,Collision,,0
2010,10,British Grand Prix,2010-07-11,Webber,Red Bull,1,2,52,Finished,1:24:38.200,25
2010,10,British Grand Prix,2010-07-11,Hamilton,McLaren,2,4,52,Finished,+1.360,18
2010,10,British Grand Prix,2010-07-11,Rosberg,Mercedes,3,5,52,Finished,+21.307,15
2010,10,British Grand Prix,2010-07-11,Button,McLaren,4,14,52,Finished,+21.986,12
2010,10,British Grand Prix,2010-07-11,Barrichello,Williams,5,8,52,Finished,+31.456,10
2010,10,British Grand Prix,2010-07-11,Kobayashi,Sauber,6,12,52,Finished,+32.171,8
2010,10,British Grand Prix,2010-07-11,Vettel,Red Bull,7,1,52,Finished,+36.734,6
2010,10,British Grand Prix,2010-07-11,Sutil,Force India,8,11,52,Finished,+40.932,4
2010,10,British Grand Prix,2010-07-11,Schumacher,Mercedes,9,10,52,Finished,+41.599,2
2010,10,British Grand Prix,2010-07-11,Hülkenberg,Williams,10,13,52,Finished,+42.012,1
2010,10,British Grand Prix,2010-07-11,Liuzzi,Force India,11,20,52,Finished,+42.459,0
2010,10,British Grand Prix,2010-07-11,Buemi,Toro Rosso,12,16,52,Finished,+47.627,0
2010,10,British Grand Prix,2010-07-11,Petrov,Renault,13,15,52,Finished,+59.374,0
2010,10,British Grand Prix,2010-07-11,Alonso,Ferrari,14,3,52,Finished,+1:02.385,0
2010,10,British Grand Prix,2010-07-11,Massa,Ferrari,15,7,52,Finished,+1:07.489,0
2010,10,British Grand Prix,2010-07-11,Trulli,Lotus,16,21,51,+1 Lap,,0
2010,10,British Grand Prix,2010-07-11,Kovalainen,Lotus,17,18,51,+1 Lap,,0
2010,10,British Grand Prix,2010-07-11,Glock,Virgin,18,19,50,+2 Laps,,0
2010,10,British Grand Prix,2010-07-11,Chandhok,HRT,19,23,50,+2 Laps,,0
2010,10,British Grand Prix,2010-07-11,Yamamoto,HRT,20,24,50,+2 Laps,,0
2010,10,British Grand Prix,2010-07-11,Alguersuari,Toro Rosso,21,17,44,Brakes,,0
2010,10,British Grand Prix,2010-07-11,de la Rosa,Sauber,22,9,29,Collision,,0
2010,10,British Grand Prix,2010-07-11,Kubica,Renault,23,6,19,Driveshaft,,0
2010,10,British Grand Prix,2010-07-11,di Grassi,Virgin,24,22,9,Hydraulics,,0
2010,11,German Grand Prix,2010-07-25,Alonso,Ferrari,1,2,67,Finished,1:27:38.864,25
2010,11,German Grand Prix,2010-07-25,Massa,Ferrari,2,3,67,Finished,+4.196,18
2010,11,German Grand Prix,2010-07-25,Vettel,Red Bull,3,1,67,Finished,+5.121,15
2010,11,German Grand Prix,2010-07-25,Hamilton,McLaren,4,6,67,Finished,+26.896,12
2010,11,German Grand Prix,2010-07-25,Button,McLaren,5,5,67,Finished,+29.482,10
2010,11,German Grand Prix,2010-07-25,Webber,Red Bull,6,4,67,Finished,+43.606,8
2010,11,German Grand Prix,2010-07-25,Kubica,Renault,7,7,66,+1 Lap,,6
2010,11,German Grand Prix,2010-07-25,Rosberg,Mercedes,8,9,66,+1 Lap,,4
2010,11,German Grand Prix,2010-07-25,Schumacher,Mercedes,9,11,66,+1 Lap,,2
2010,11,German Grand Prix,2010-07-25,Petrov,Renault,10,13,66,+1 Lap,,1
2010,11,German Grand Prix,2010-07-25,Kobayashi,Sauber,11,12,66,+1 Lap,,0
2010,11,German Grand Prix,2010-07-25,Barrichello,Williams,12,8,66,+1 Lap,,0
2010,11,German Grand Prix,2010-07-25,Hülkenberg,Williams,13,10,66,+1 Lap,,0
2010,11,German Grand Prix,2010-07-25,de la Rosa,Sauber,14,14,66,+1 Lap,,0
2010,11,German Grand Prix,2010-07-25,Alguersuari,Toro Rosso,15,15,66,+1 Lap,,0
2010,11,German Grand Prix,2010-07-25,Liuzzi,Force India,16,21,65,+2 Laps,,0
2010,11,German Grand Prix,2010-07-25,Sutil,Force India,17,19,65,+2 Laps,,0
2010,11,German Grand Prix,2010-07-25,Glock,Virgin,18,23,64,+3 Laps,,0
2010,11,German Grand Prix,2010-07-25,Senna,HRT,19,20,63,+4 Laps,,0
2010,11,German Grand Prix,2010-07-25,Kovalainen,Lotus,20,18,56,Collision,,0
2010,11,German Grand Prix,2010-07-25,di Grassi,Virgin,21,24,50,Gearbox,,0
2010,11,German Grand Prix,2010-07-25,Yamamoto,HRT,22,22,19,Engine,,0
2010,11,German Grand Prix,2010-07-25,Trulli,Lotus,23,17,3,Gearbox,,0
2010,11,German Grand Prix,2010-07-25,Buemi,Toro Rosso,24,16,1,Collision,,0
2010,12,Hungarian Grand Prix,2010-08-01,Webber,Red Bull,1,2,70,Finished,1:41:05.571,25
2010,12,Hungarian Grand Prix,2010-08-01,Alonso,Ferrari,2,3,70,Finished,+17.821,18
2010,12,Hungarian Grand Prix,2010-08-01,Vettel,Red Bull,3,1,70,Finished,+19.252,15
2010,12,Hungarian Grand Prix,2010-08-01,Massa,Ferrari,4,4,70,Finished,+27.474,12
2010,12,Hungarian Grand Prix,2010-08-01,Petrov,Renault,5,7,70,Finished,+1:13.192,10
2010,12,Hungarian Grand Prix,2010-08-01,Hülkenberg,Williams,6,10,70,Finished,+1:16.723,8
2010,12,Hungarian Grand Prix,2010-08-01,de la Rosa,Sauber,7,9,69,+1 Lap,,6
2010,12,Hungarian Grand Prix,2010-08-01,Button,McLaren,8,11,69,+1 Lap,,4
2010,12,Hungarian Grand Prix,2010-08-01,Kobayashi,Sauber,9,23,69,+1 Lap,,2
2010,12,Hungarian Grand Prix,2010-08-01,Barrichello,Williams,10,12,69,+1 Lap,,1
2010,12,Hungarian Grand Prix,2010-08-01,Schumacher,Mercedes,11,14,69,+1 Lap,,0
2010,12,Hungarian Grand Prix,2010-08-01,Buemi,Toro Rosso,12,15,69,+1 Lap,,0
2010,12,Hungarian Grand Prix,2010-08-01,Liuzzi,Force India,13,16,69,+1 Lap,,0
2010,12,Hungarian Grand Prix,2010-08-01,Kovalainen,Lotus,14,19,67,+3 Laps,,0
2010,12,Hungarian Grand Prix,2010-08-01,Trulli,Lotus,15,20,67,+3 Laps,,0
2010,12,Hungarian Grand Prix,2010-08-01,Glock,Virgin,16,18,67,+3 Laps,,0
2010,12,Hungarian Grand Prix,2010-08-01,Senna,HRT,17,22,67,+3 Laps,,0
2010,12,Hungarian Grand Prix,2010-08-01,di Grassi,Virgin,18,21,66,+4 Laps,,0
