season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
2023,1,Bahrain Grand Prix,2023-03-05,Verstappen,Red Bull,1,1,57,Finished,1:33:56.736,25
2023,1,Bahrain Grand Prix,2023-03-05,Pérez,Red Bull,2,2,57,Finished,+11.987,18
2023,1,Bahrain Grand Prix,2023-03-05,Alonso,Aston Martin,3,5,57,Finished,+38.637,15
2023,1,Bahrain Grand Prix,2023-03-05,Sainz,Ferrari,4,4,57,Finished,+48.052,12
2023,1,Bahrain Grand Prix,2023-03-05,Hamilton,Mercedes,5,7,57,Finished,+50.977,10
2023,1,Bahrain Grand Prix,2023-03-05,Stroll,Aston Martin,6,8,57,Finished,+54.502,8
2023,1,Bahrain Grand Prix,2023-03-05,Russell,Mercedes,7,6,57,Finished,+55.873,6
2023,1,Bahrain Grand Prix,2023-03-05,Bottas,Alfa Romeo,8,12,57,Finished,+1:12.647,4
2023,1,Bahrain Grand Prix,2023-03-05,Gasly,Alpine F1 Team,9,20,57,Finished,+1:13.753,2
2023,1,Bahrain Grand Prix,2023-03-05,Albon,Williams,10,15,57,Finished,+1:29.774,1
2023,1,Bahrain Grand Prix,2023-03-05,Tsunoda,AlphaTauri,11,14,57,Finished,+1:30.870,0
2023,1,Bahrain Grand Prix,2023-03-05,Sargeant,Williams,12,16,56,+1 Lap,,0
2023,1,Bahrain Grand Prix,2023-03-05,Magnussen,Haas F1 Team,13,17,56,+1 Lap,,0
2023,1,Bahrain Grand Prix,2023-03-05,de Vries,AlphaTauri,14,19,56,+1 Lap,,0
2023,1,Bahrain Grand Prix,2023-03-05,Hülkenberg,Haas F1 Team,15,10,56,+1 Lap,,0
2023,1,Bahrain Grand Prix,2023-03-05,Zhou,Alfa Romeo,16,13,56,+1 Lap,,0
2023,1,Bahrain Grand Prix,2023-03-05,Norris,McLaren,17,11,55,+2 Laps,,0
2023,1,Bahrain Grand Prix,2023-03-05,Ocon,Alpine F1 Team,18,9,41,Mechanical,,0
2023,1,Bahrain Grand Prix,2023-03-05,Leclerc,Ferrari,19,3,39,Engine,,0
2023,1,Bahrain Grand Prix,2023-03-05,Piastri,McLaren,20,18,13,Electrical,,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Pérez,Red Bull,1,1,50,Finished,1:21:14.894,25
2023,2,Saudi Arabian Grand Prix,2023-03-19,Verstappen,Red Bull,2,15,50,Finished,+5.355,19
2023,2,Saudi Arabian Grand Prix,2023-03-19,Alonso,Aston Martin,3,2,50,Finished,+20.728,15
2023,2,Saudi Arabian Grand Prix,2023-03-19,Russell,Mercedes,4,3,50,Finished,+25.866,12
2023,2,Saudi Arabian Grand Prix,2023-03-19,Hamilton,Mercedes,5,7,50,Finished,+31.065,10
2023,2,Saudi Arabian Grand Prix,2023-03-19,Sainz,Ferrari,6,4,50,Finished,+35.876,8
2023,2,Saudi Arabian Grand Prix,2023-03-19,Leclerc,Ferrari,7,12,50,Finished,+43.162,6
2023,2,Saudi Arabian Grand Prix,2023-03-19,Ocon,Alpine F1 Team,8,6,50,Finished,+52.832,4
2023,2,Saudi Arabian Grand Prix,2023-03-19,Gasly,Alpine F1 Team,9,9,50,Finished,+54.747,2
2023,2,Saudi Arabian Grand Prix,2023-03-19,Magnussen,Haas F1 Team,10,13,50,Finished,+1:04.826,1
2023,2,Saudi Arabian Grand Prix,2023-03-19,Tsunoda,AlphaTauri,11,16,50,Finished,+1:07.494,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Hülkenberg,Haas F1 Team,12,10,50,Finished,+1:10.588,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Zhou,Alfa Romeo,13,11,50,Finished,+1:16.060,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,de Vries,AlphaTauri,14,18,50,Finished,+1:17.478,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Piastri,McLaren,15,8,50,Finished,+1:25.021,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Sargeant,Williams,16,20,50,Finished,+1:26.293,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Norris,McLaren,17,19,50,Finished,+1:26.445,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Bottas,Alfa Romeo,18,14,49,+1 Lap,,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Albon,Williams,19,17,27,Brakes,,0
2023,2,Saudi Arabian Grand Prix,2023-03-19,Stroll,Aston Martin,20,5,16,Engine,,0
2023,3,Australian Grand Prix,2023-04-02,Verstappen,Red Bull,1,1,58,Finished,2:32:38.371,25
2023,3,Australian Grand Prix,2023-04-02,Hamilton,Mercedes,2,3,58,Finished,+0.179,18
2023,3,Australian Grand Prix,2023-04-02,Alonso,Aston Martin,3,4,58,Finished,+0.769,15
2023,3,Australian Grand Prix,2023-04-02,Stroll,Aston Martin,4,6,58,Finished,+3.082,12
2023,3,Australian Grand Prix,2023-04-02,Pérez,Red Bull,5,0,58,Finished,+3.320,11
2023,3,Australian Grand Prix,2023-04-02,Norris,McLaren,6,13,58,Finished,+3.701,8
2023,3,Australian Grand Prix,2023-04-02,Hülkenberg,Haas F1 Team,7,10,58,Finished,+4.939,6
2023,3,Australian Grand Prix,2023-04-02,Piastri,McLaren,8,16,58,Finished,+5.382,4
2023,3,Australian Grand Prix,2023-04-02,Zhou,Alfa Romeo,9,17,58,Finished,+5.713,2
2023,3,Australian Grand Prix,2023-04-02,Tsunoda,AlphaTauri,10,12,58,Finished,+6.052,1
2023,3,Australian Grand Prix,2023-04-02,Bottas,Alfa Romeo,11,0,58,Finished,+6.513,0
2023,3,Australian Grand Prix,2023-04-02,Sainz,Ferrari,12,5,58,Finished,+6.594,0
