season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1962,1,Dutch Grand Prix,1962-05-20,Hill,BRM,1,2,80,Finished,2:11:02.1,9
1962,1,Dutch Grand Prix,1962-05-20,Taylor,Lotus-Climax,2,10,80,Finished,+27.2,6
1962,1,Dutch Grand Prix,1962-05-20,Hill,Ferrari,3,9,80,Finished,+1:21.1,4
1962,1,Dutch Grand Prix,1962-05-20,Baghetti,Ferrari,4,12,79,+1 Lap,,3
1962,1,Dutch Grand Prix,1962-05-20,Maggs,Cooper-Climax,5,15,78,+2 Laps,,2
1962,1,Dutch Grand Prix,1962-05-20,de Beaufort,Porsche,6,14,76,+4 Laps,,1
1962,1,Dutch Grand Prix,1962-05-20,Bonnier,Porsche,7,13,75,+5 Laps,,0
1962,1,Dutch Grand Prix,1962-05-20,Lewis,Cooper-Climax,8,7,70,+10 Laps,,0
1962,1,Dutch Grand Prix,1962-05-20,Clark,Lotus-Climax,9,3,70,+10 Laps,,0
1962,1,Dutch Grand Prix,1962-05-20,Rodríguez,Ferrari,10,11,73,Accident,,0
1962,1,Dutch Grand Prix,1962-05-20,Ginther,BRM,11,7,71,Accident,,0
1962,1,Dutch Grand Prix,1962-05-20,Ireland,Lotus-Climax,12,6,61,Accident,,0
1962,1,Dutch Grand Prix,1962-05-20,Gregory,Lotus-Climax,13,16,54,Halfshaft,,0
1962,1,Dutch Grand Prix,1962-05-20,Seidel,Emeryson,14,20,52,Not classified,,0
1962,1,Dutch Grand Prix,1962-05-20,Gurney,Porsche,15,8,47,Gearbox,,0
1962,1,Dutch Grand Prix,1962-05-20,McLaren,Cooper-Climax,16,5,21,Gearbox,,0
1962,1,Dutch Grand Prix,1962-05-20,Salvadori,Lola,17,17,12,Withdrew,,0
1962,1,Dutch Grand Prix,1962-05-20,Surtees,Lola,18,1,8,Accident,,0
1962,1,Dutch Grand Prix,1962-05-20,Brabham,Lotus-Climax,19,4,4,Accident,,0
1962,1,Dutch Grand Prix,1962-05-20,Pon,Porsche,20,10,2,Accident,,0
1962,1,Dutch Grand Prix,1962-05-20,Slotemaker,Porsche,21,0,0,Withdrew,,0
1962,1,Dutch Grand Prix,1962-05-20,Trintignant,Lotus-Climax,22,0,0,Withdrew,,0
1962,2,Monaco Grand Prix,1962-06-03,McLaren,Cooper-Climax,1,3,100,Finished,2:46:29.7,9
1962,2,Monaco Grand Prix,1962-06-03,Hill,Ferrari,2,9,100,Finished,+1.3,6
1962,2,Monaco Grand Prix,1962-06-03,Bandini,Ferrari,3,10,100,Finished,+1:24.1,4
1962,2,Monaco Grand Prix,1962-06-03,Surtees,Lola,4,11,99,+1 Lap,,3
1962,2,Monaco Grand Prix,1962-06-03,Bonnier,Porsche,5,18,93,+7 Laps,,2
1962,2,Monaco Grand Prix,1962-06-03,Hill,BRM,6,2,92,Engine,,1
1962,2,Monaco Grand Prix,1962-06-03,Mairesse,Ferrari,7,4,90,Oil pressure,,0
1962,2,Monaco Grand Prix,1962-06-03,Brabham,Lotus-Climax,8,6,77,Accident,,0
1962,2,Monaco Grand Prix,1962-06-03,Ireland,Lotus-Climax,9,8,64,Fuel pump,,0
1962,2,Monaco Grand Prix,1962-06-03,Clark,Lotus-Climax,10,1,55,Clutch,,0
1962,2,Monaco Grand Prix,1962-06-03,Salvadori,Lola,11,12,44,Suspension,,0
1962,2,Monaco Grand Prix,1962-06-03,Maggs,Cooper-Climax,12,19,43,Gearbox,,0
1962,2,Monaco Grand Prix,1962-06-03,Taylor,Lotus-Climax,13,17,24,Oil leak,,0
1962,2,Monaco Grand Prix,1962-06-03,Gurney,Porsche,14,5,0,Accident,,0
1962,2,Monaco Grand Prix,1962-06-03,Trintignant,Lotus-Climax,15,7,0,Accident,,0
1962,2,Monaco Grand Prix,1962-06-03,Ginther,BRM,16,14,0,Accident,,0
1962,2,Monaco Grand Prix,1962-06-03,Siffert,Lotus-Climax,17,0,0,Did not qualify,,0
1962,2,Monaco Grand Prix,1962-06-03,Lewis,BRM,18,0,0,Did not qualify,,0
1962,2,Monaco Grand Prix,1962-06-03,Gregory,Lotus-BRM,19,0,0,Did not qualify,,0
1962,2,Monaco Grand Prix,1962-06-03,de Beaufort,Porsche,20,0,0,Did not qualify,,0
1962,2,Monaco Grand Prix,1962-06-03,Vaccarella,Lotus-Climax,21,0,0,Did not qualify,,0
1962,2,Monaco Grand Prix,1962-06-03,Rodríguez,Ferrari,22,0,0,Withdrew,,0
1962,2,Monaco Grand Prix,1962-06-03,Bussinello,De Tomaso-Alfa Romeo,23,0,0,Withdrew,,0
1962,2,Monaco Grand Prix,1962-06-03,Marsh,BRM,24,0,0,Withdrew,,0
1962,3,Belgian Grand Prix,1962-06-17,Clark,Lotus-Climax,1,13,32,Finished,2:07:32.3,9
1962,3,Belgian Grand Prix,1962-06-17,Hill,BRM,2,1,32,Finished,+44.1,6
1962,3,Belgian Grand Prix,1962-06-17,Hill,Ferrari,3,4,32,Finished,+2:06.5,4
1962,3,Belgian Grand Prix,1962-06-17,Rodríguez,Ferrari,4,7,32,Finished,+2:06.6,3
1962,3,Belgian Grand Prix,1962-06-17,Surtees,Lola,5,11,31,+1 Lap,,2
1962,3,Belgian Grand Prix,1962-06-17,Brabham,Lotus-Climax,6,15,30,+2 Laps,,1
1962,3,Belgian Grand Prix,1962-06-17,de Beaufort,Porsche,7,13,30,+2 Laps,,0
1962,3,Belgian Grand Prix,1962-06-17,Trintignant,Lotus-Climax,8,16,30,+2 Laps,,0
1962,3,Belgian Grand Prix,1962-06-17,Bianchi,Lotus-Climax,9,18,29,+3 Laps,,0
1962,3,Belgian Grand Prix,1962-06-17,Siffert,Lotus-Climax,10,17,29,+3 Laps,,0
