season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1967,11,Mexican Grand Prix,1967-10-22,Surtees,Honda,4,7,64,+1 Lap,,3
1967,11,Mexican Grand Prix,1967-10-22,Spence,BRM,5,11,63,+2 Laps,,2
1967,11,Mexican Grand Prix,1967-10-22,Rodríguez,Cooper-Maserati,6,13,63,+2 Laps,,1
1967,11,Mexican Grand Prix,1967-10-22,Beltoise,McLaren-Ford,7,14,63,+2 Laps,,0
1967,11,Mexican Grand Prix,1967-10-22,Williams,Ferrari,8,16,63,+2 Laps,,0
1967,11,Mexican Grand Prix,1967-10-22,Amon,Ferrari,9,2,62,Out of fuel,,0
1967,11,Mexican Grand Prix,1967-10-22,Bonnier,Cooper-Maserati,10,17,61,+4 Laps,,0
1967,11,Mexican Grand Prix,1967-10-22,Ligier,Brabham-Repco,11,19,41,+4 Laps,,0
1967,11,Mexican Grand Prix,1967-10-22,Siffert,Cooper-Maserati,12,10,59,Overheating,,0
1967,11,Mexican Grand Prix,1967-10-22,McLaren,McLaren-BRM,13,8,45,Oil pressure,,0
1967,11,Mexican Grand Prix,1967-10-22,Irwin,BRM,14,15,33,Oil leak,,0
1967,11,Mexican Grand Prix,1967-10-22,Stewart,BRM,15,12,24,Engine,,0
1967,11,Mexican Grand Prix,1967-10-22,Hill,Lotus-Ford,16,4,18,Halfshaft,,0
1967,11,Mexican Grand Prix,1967-10-22,Solana,Lotus-BRM,17,9,12,Suspension,,0
1967,11,Mexican Grand Prix,1967-10-22,Gurney,Eagle-Climax,18,3,4,Radiator,,0
1967,11,Mexican Grand Prix,1967-10-22,Fisher,Lotus-BRM,19,10,0,Fuel system,,0
