season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1956,1,Argentine Grand Prix,1956-01-22,Musso,Ferrari,1,3,98,Finished,3:00:03.7,4
1956,1,Argentine Grand Prix,1956-01-22,Fangio,Ferrari,1,3,98,Finished,3:00:03.7,5
1956,1,Argentine Grand Prix,1956-01-22,Behra,Maserati,2,4,98,Finished,+24.4,6
1956,1,Argentine Grand Prix,1956-01-22,Hawthorn,Maserati,3,8,96,+2 Laps,,4
1956,1,Argentine Grand Prix,1956-01-22,Landi,Maserati,4,11,92,+6 Laps,,1.5
1956,1,Argentine Grand Prix,1956-01-22,Gerini,Maserati,4,11,92,+6 Laps,,1.5
1956,1,Argentine Grand Prix,1956-01-22,Gendebien,Ferrari,5,10,91,+7 Laps,,2
1956,1,Argentine Grand Prix,1956-01-22,Uria,Maserati,6,13,88,+10 Laps,,0
1956,1,Argentine Grand Prix,1956-01-22,González,Maserati,6,13,88,+10 Laps,,0
1956,1,Argentine Grand Prix,1956-01-22,Moss,Maserati,7,7,81,Engine,,0
1956,1,Argentine Grand Prix,1956-01-22,Collins,Ferrari,8,9,58,Accident,,0
1956,1,Argentine Grand Prix,1956-01-22,Piotti,Maserati,9,12,57,Accident,,0
1956,1,Argentine Grand Prix,1956-01-22,Menditeguy,Maserati,10,6,42,Halfshaft,,0
1956,1,Argentine Grand Prix,1956-01-22,Castellotti,Ferrari,11,2,40,Gearbox,,0
1956,1,Argentine Grand Prix,1956-01-22,González,Maserati,12,5,24,Engine,,0
1956,1,Argentine Grand Prix,1956-01-22,Fangio,Ferrari,13,1,22,Fuel pump,,0
1956,2,Monaco Grand Prix,1956-05-13,Moss,Maserati,1,2,100,Finished,3:00:32.9,8
1956,2,Monaco Grand Prix,1956-05-13,Collins,Ferrari,2,9,100,Finished,+6.1,3
1956,2,Monaco Grand Prix,1956-05-13,Fangio,Ferrari,2,9,100,Finished,+6.1,4
1956,2,Monaco Grand Prix,1956-05-13,Behra,Maserati,3,4,99,+1 Lap,,4
1956,2,Monaco Grand Prix,1956-05-13,Fangio,Ferrari,4,1,99,+1 Lap,,1.5
1956,2,Monaco Grand Prix,1956-05-13,Castellotti,Ferrari,4,1,99,+1 Lap,,1.5
1956,2,Monaco Grand Prix,1956-05-13,da Silva Ramos,Gordini,5,14,93,+7 Laps,,2
1956,2,Monaco Grand Prix,1956-05-13,Bayol,Gordini,6,11,88,+12 Laps,,0
1956,2,Monaco Grand Prix,1956-05-13,Pilette,Gordini,6,11,88,+12 Laps,,0
1956,2,Monaco Grand Prix,1956-05-13,Perdisa,Maserati,7,7,86,+14 Laps,,0
1956,2,Monaco Grand Prix,1956-05-13,Gould,Maserati,8,16,85,+15 Laps,,0
1956,2,Monaco Grand Prix,1956-05-13,Manzon,Gordini,9,12,90,Accident,,0
1956,2,Monaco Grand Prix,1956-05-13,Rosier,Maserati,10,15,72,Engine,,0
1956,2,Monaco Grand Prix,1956-05-13,Castellotti,Ferrari,11,3,14,Clutch,,0
1956,2,Monaco Grand Prix,1956-05-13,Trintignant,Vanwall,12,6,13,Overheating,,0
1956,2,Monaco Grand Prix,1956-05-13,Schell,Vanwall,13,5,2,Accident,,0
1956,2,Monaco Grand Prix,1956-05-13,Musso,Ferrari,14,8,2,Accident,,0
1956,2,Monaco Grand Prix,1956-05-13,Scarlatti,Ferrari,15,0,0,Did not qualify,,0
1956,2,Monaco Grand Prix,1956-05-13,Hawthorn,BRM,16,0,0,Engine,,0
1956,2,Monaco Grand Prix,1956-05-13,Brooks,BRM,17,0,0,Engine,,0
1956,2,Monaco Grand Prix,1956-05-13,Chiron,Maserati,18,0,0,Engine,,0
1956,3,Indianapolis 500,1956-05-30,Flaherty,Watson,1,1,200,Finished,3:53:28.84,8
1956,3,Indianapolis 500,1956-05-30,Hanks,Kurtis Kraft,2,13,200,Finished,+0:20.45,6
1956,3,Indianapolis 500,1956-05-30,Freeland,Phillips,3,26,200,Finished,+1:30.23,4
1956,3,Indianapolis 500,1956-05-30,Parsons,Kurtis Kraft,4,6,200,Finished,+3:25.69,3
1956,3,Indianapolis 500,1956-05-30,Rathmann,Kurtis Kraft,5,4,200,Finished,+4:21.81,2
1956,3,Indianapolis 500,1956-05-30,Sweikert,Kuzma,6,10,200,Finished,+5:35.05,0
1956,3,Indianapolis 500,1956-05-30,Veith,Kurtis Kraft,7,23,200,Finished,+6:25.63,0
1956,3,Indianapolis 500,1956-05-30,Ward,Kurtis Kraft,8,15,200,Finished,+6:32.31,0
1956,3,Indianapolis 500,1956-05-30,Reece,Lesovsky,9,21,200,Finished,+6:38.31,0
1956,3,Indianapolis 500,1956-05-30,Griffith,Stevens,10,30,199,+1 Lap,,0
1956,3,Indianapolis 500,1956-05-30,Hartley,Kuzma,11,22,196,+4 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Agabashian,Kurtis Kraft,12,7,196,+4 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Christie,Kurtis Kraft,13,25,196,+4 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Keller,Kurtis Kraft,14,28,195,+5 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Johnson,Kuzma,15,32,195,+5 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Garrett,Kuzma,16,29,194,+6 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Dinsmore,Kurtis Kraft,17,33,191,+9 Laps,,0
1956,3,Indianapolis 500,1956-05-30,O'Connor,Kurtis Kraft,18,3,187,+13 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Bryan,Kuzma,19,19,185,+15 Laps,,0
1956,3,Indianapolis 500,1956-05-30,Rathmann,Kurtis Kraft,20,2,175,Engine,,0
1956,3,Indianapolis 500,1956-05-30,Tolan,Kurtis Kraft,21,31,173,Engine,,0
1956,3,Indianapolis 500,1956-05-30,Bettenhausen,Kurtis Kraft,22,5,160,Accident,,0
1956,3,Indianapolis 500,1956-05-30,Elisian,Kurtis Kraft,23,14,160,Brakes,,0
1956,3,Indianapolis 500,1956-05-30,Russo,Kurtis Kraft,23,14,160,Brakes,,0
1956,3,Indianapolis 500,1956-05-30,Daywalt,Kurtis Kraft,24,16,134,Accident,,0
