season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1971,1,South African Grand Prix,1971-03-06,Bonnier,McLaren,24,23,5,Suspension,,0
1971,1,South African Grand Prix,1971-03-06,Soler-Roig,March-Ford,25,25,5,Engine,,0
1971,2,Spanish Grand Prix,1971-04-18,Stewart,Tyrrell,1,4,75,Finished,1:49:03.4,9
1971,2,Spanish Grand Prix,1971-04-18,Ickx,Ferrari,2,1,75,Finished,+3.4,6
1971,2,Spanish Grand Prix,1971-04-18,Amon,Matra,3,3,75,Finished,+58.1,4
1971,2,Spanish Grand Prix,1971-04-18,Rodríguez,BRM,4,5,75,Finished,+1:17.9,3
1971,2,Spanish Grand Prix,1971-04-18,Hulme,McLaren,5,9,75,Finished,+1:27.0,2
1971,2,Spanish Grand Prix,1971-04-18,Beltoise,Matra,6,6,74,+1 Lap,,1
1971,2,Spanish Grand Prix,1971-04-18,Cevert,Tyrrell,7,12,74,+1 Lap,,0
1971,2,Spanish Grand Prix,1971-04-18,Gethin,McLaren,8,7,73,+2 Laps,,0
1971,2,Spanish Grand Prix,1971-04-18,Schenken,Brabham,9,21,72,+3 Laps,,0
1971,2,Spanish Grand Prix,1971-04-18,Ganley,BRM,10,17,71,+4 Laps,,0
1971,2,Spanish Grand Prix,1971-04-18,Surtees,Surtees,11,22,67,+8 Laps,,0
1971,2,Spanish Grand Prix,1971-04-18,Wisell,Lotus-Ford,12,16,58,Not classified,,0
1971,2,Spanish Grand Prix,1971-04-18,Fittipaldi,Lotus-Ford,13,14,54,Suspension,,0
1971,2,Spanish Grand Prix,1971-04-18,Pescarolo,March-Ford,14,11,53,Engine,,0
1971,2,Spanish Grand Prix,1971-04-18,Andretti,Ferrari,15,8,50,Engine,,0
1971,2,Spanish Grand Prix,1971-04-18,Soler-Roig,March-Ford,16,20,46,Fuel pump,,0
1971,2,Spanish Grand Prix,1971-04-18,de Adamich,March-Alfa Romeo,17,18,26,Transmission,,0
1971,2,Spanish Grand Prix,1971-04-18,Peterson,March-Ford,18,13,24,Ignition,,0
1971,2,Spanish Grand Prix,1971-04-18,Regazzoni,Ferrari,19,2,13,Engine,,0
1971,2,Spanish Grand Prix,1971-04-18,Stommelen,Surtees,20,19,9,Fuel pressure,,0
1971,2,Spanish Grand Prix,1971-04-18,Siffert,BRM,21,15,5,Gearbox,,0
1971,2,Spanish Grand Prix,1971-04-18,Hill,Brabham,22,10,5,Steering,,0
1971,3,Monaco Grand Prix,1971-05-23,Stewart,Tyrrell,1,1,80,Finished,1:52:21.3,9
1971,3,Monaco Grand Prix,1971-05-23,Peterson,March-Ford,2,6,80,Finished,+25.6,6
1971,3,Monaco Grand Prix,1971-05-23,Ickx,Ferrari,3,2,80,Finished,+53.3,4
1971,3,Monaco Grand Prix,1971-05-23,Hulme,McLaren,4,6,80,Finished,+1:06.7,3
1971,3,Monaco Grand Prix,1971-05-23,Fittipaldi,Lotus-Ford,5,17,79,+1 Lap,,2
1971,3,Monaco Grand Prix,1971-05-23,Stommelen,Surtees,6,16,79,+1 Lap,,1
1971,3,Monaco Grand Prix,1971-05-23,Surtees,Surtees,7,10,79,+1 Lap,,0
1971,3,Monaco Grand Prix,1971-05-23,Pescarolo,March-Ford,8,13,77,+3 Laps,,0
1971,3,Monaco Grand Prix,1971-05-23,Rodríguez,BRM,9,5,76,+4 Laps,,0
1971,3,Monaco Grand Prix,1971-05-23,Schenken,Brabham,10,18,76,+4 Laps,,0
1971,3,Monaco Grand Prix,1971-05-23,Siffert,BRM,11,3,58,Oil pipe,,0
1971,3,Monaco Grand Prix,1971-05-23,Beltoise,Matra,12,7,47,Differential,,0
1971,3,Monaco Grand Prix,1971-05-23,Amon,Matra,13,4,45,Differential,,0
1971,3,Monaco Grand Prix,1971-05-23,Regazzoni,Ferrari,14,11,24,Accident,,0
1971,3,Monaco Grand Prix,1971-05-23,Gethin,McLaren,15,14,22,Accident,,0
1971,3,Monaco Grand Prix,1971-05-23,Wisell,Lotus-Ford,16,12,21,Wheel bearing,,0
1971,3,Monaco Grand Prix,1971-05-23,Cevert,Tyrrell,17,15,5,Accident,,0
1971,3,Monaco Grand Prix,1971-05-23,Hill,Brabham,18,9,1,Accident,,0
1971,3,Monaco Grand Prix,1971-05-23,Ganley,BRM,19,0,0,Did not qualify,,0
1971,3,Monaco Grand Prix,1971-05-23,Andretti,Ferrari,20,0,0,Did not qualify,,0
1971,3,Monaco Grand Prix,1971-05-23,Soler-Roig,March-Ford,21,0,0,Did not qualify,,0
1971,3,Monaco Grand Prix,1971-05-23,Barber,March-Ford,22,0,0,Did not qualify,,0
1971,4,Dutch Grand Prix,1971-06-20,Ickx,Ferrari,1,1,70,Finished,1:56:20.0,9
1971,4,Dutch Grand Prix,1971-06-20,Rodríguez,BRM,2,2,70,Finished,+7.99,6
1971,4,Dutch Grand Prix,1971-06-20,Regazzoni,Ferrari,3,4,69,+1 Lap,,4
1971,4,Dutch Grand Prix,1971-06-20,Peterson,March-Ford,4,13,68,+2 Laps,,3
1971,4,Dutch Grand Prix,1971-06-20,Surtees,Surtees,5,7,68,+2 Laps,,2
1971,4,Dutch Grand Prix,1971-06-20,Siffert,BRM,6,8,68,+2 Laps,,1
1971,4,Dutch Grand Prix,1971-06-20,Ganley,BRM,7,9,66,+4 Laps,,0
1971,4,Dutch Grand Prix,1971-06-20,van Lennep,Surtees,8,21,65,+5 Laps,,0
1971,4,Dutch Grand Prix,1971-06-20,Beltoise,Matra,9,11,65,+5 Laps,,0
1971,4,Dutch Grand Prix,1971-06-20,Hill,Brabham,10,16,65,+5 Laps,,0
1971,4,Dutch Grand Prix,1971-06-20,Stewart,Tyrrell,11,3,65,+5 Laps,,0
1971,4,Dutch Grand Prix,1971-06-20,Hulme,McLaren,12,14,63,+7 Laps,,0
1971,4,Dutch Grand Prix,1971-06-20,Pescarolo,March-Ford,13,15,62,Not classified,,0
1971,4,Dutch Grand Prix,1971-06-20,Barber,March-Ford,14,24,60,Not classified,,0
1971,4,Dutch Grand Prix,1971-06-20,Gethin,McLaren,15,23,60,Not classified,,0
1971,4,Dutch Grand Prix,1971-06-20,Soler-Roig,March-Ford,16,17,57,Engine,,0
1971,4,Dutch Grand Prix,1971-06-20,Schenken,Brabham,17,19,39,Suspension,,0
1971,4,Dutch Grand Prix,1971-06-20,Cevert,Tyrrell,18,12,29,Accident,,0
1971,4,Dutch Grand Prix,1971-06-20,Stommelen,Surtees,19,18,19,Disqualified,,0
1971,4,Dutch Grand Prix,1971-06-20,Wisell,Lotus-Ford,20,4,17,Disqualified,,0
1971,4,Dutch Grand Prix,1971-06-20,Andretti,Ferrari,21,16,5,Fuel pump,,0
1971,4,Dutch Grand Prix,1971-06-20,Walker,Lotus-Pratt &amp; Whitney,22,22,5,Accident,,0
1971,4,Dutch Grand Prix,1971-06-20,Amon,Matra,23,5,2,Spun off,,0
1971,5,French Grand Prix,1971-07-04,Stewart,Tyrrell,1,1,55,Finished,1:46:42.3,9
1971,5,French Grand Prix,1971-07-04,Cevert,Tyrrell,2,7,55,Finished,+28.12,6
1971,5,French Grand Prix,1971-07-04,Fittipaldi,Lotus-Ford,3,17,55,Finished,+34.07,4
1971,5,French Grand Prix,1971-07-04,Siffert,BRM,4,6,55,Finished,+37.17,3
1971,5,French Grand Prix,1971-07-04,Amon,Matra,5,9,55,Finished,+41.08,2
1971,5,French Grand Prix,1971-07-04,Wisell,Lotus-Ford,6,15,55,Finished,+1:16.02,1
1971,5,French Grand Prix,1971-07-04,Beltoise,Matra,7,8,55,Finished,+1:16.93,0
1971,5,French Grand Prix,1971-07-04,Surtees,Surtees,8,13,55,Finished,+1:24.91,0
1971,5,French Grand Prix,1971-07-04,Gethin,McLaren,9,19,54,+1 Lap,,0
1971,5,French Grand Prix,1971-07-04,Ganley,BRM,10,16,54,+1 Lap,,0
1971,5,French Grand Prix,1971-07-04,Stommelen,Surtees,11,10,53,+2 Laps,,0
1971,5,French Grand Prix,1971-07-04,Schenken,Brabham,12,14,50,Oil pressure,,0
1971,5,French Grand Prix,1971-07-04,Mazet,March-Ford,13,23,50,+5 Laps,,0
1971,5,French Grand Prix,1971-07-04,Jean,March-Ford,14,22,46,Not classified,,0
1971,5,French Grand Prix,1971-07-04,Pescarolo,March-Ford,15,18,45,Gearbox,,0
1971,5,French Grand Prix,1971-07-04,Hill,Brabham,16,4,34,Oil pipe,,0
1971,5,French Grand Prix,1971-07-04,de Adamich,March-Alfa Romeo,17,20,31,Engine,,0
1971,5,French Grand Prix,1971-07-04,Rodríguez,BRM,18,5,27,Ignition,,0
1971,5,French Grand Prix,1971-07-04,Regazzoni,Ferrari,19,2,20,Accident,,0
1971,5,French Grand Prix,1971-07-04,Peterson,March-Alfa Romeo,20,12,19,Engine,,0
1971,5,French Grand Prix,1971-07-04,Hulme,McLaren,21,11,16,Ignition,,0
1971,5,French Grand Prix,1971-07-04,Ickx,Ferrari,22,3,4,Engine,,0
1971,5,French Grand Prix,1971-07-04,Soler-Roig,March-Ford,23,21,4,Fuel pump,,0
1971,6,British Grand Prix,1971-07-17,Stewart,Tyrrell,1,2,68,Finished,1:31:31.5,9
1971,6,British Grand Prix,1971-07-17,Peterson,March-Ford,2,5,68,Finished,+36.1,6
1971,6,British Grand Prix,1971-07-17,Fittipaldi,Lotus-Ford,3,4,68,Finished,+50.5,4
1971,6,British Grand Prix,1971-07-17,Pescarolo,March-Ford,4,17,67,+1 Lap,,3
1971,6,British Grand Prix,1971-07-17,Stommelen,Surtees,5,12,67,+1 Lap,,2
1971,6,British Grand Prix,1971-07-17,Surtees,Surtees,6,11,67,+1 Lap,,1
1971,6,British Grand Prix,1971-07-17,Beltoise,Matra,7,15,66,+2 Laps,,0
1971,6,British Grand Prix,1971-07-17,Ganley,BRM,8,11,66,+2 Laps,,0
1971,6,British Grand Prix,1971-07-17,Siffert,BRM,9,3,66,+2 Laps,,0
1971,6,British Grand Prix,1971-07-17,Cevert,Tyrrell,10,10,65,+3 Laps,,0
1971,6,British Grand Prix,1971-07-17,Galli,March-Ford,11,21,65,+3 Laps,,0
1971,6,British Grand Prix,1971-07-17,Schenken,Brabham,12,7,63,Gearbox,,0
1971,6,British Grand Prix,1971-07-17,Wisell,Lotus-Pratt &amp; Whitney,13,19,57,Not classified,,0
1971,6,British Grand Prix,1971-07-17,de Adamich,March-Alfa Romeo,14,24,56,Not classified,,0
1971,6,British Grand Prix,1971-07-17,Gethin,McLaren,15,14,53,Engine,,0
1971,6,British Grand Prix,1971-07-17,Ickx,Ferrari,16,6,51,Engine,,0
1971,6,British Grand Prix,1971-07-17,Regazzoni,Ferrari,17,1,48,Oil pressure,,0
1971,6,British Grand Prix,1971-07-17,Amon,Matra,18,9,35,Engine,,0
1971,6,British Grand Prix,1971-07-17,Hulme,McLaren,19,8,32,Engine,,0
1971,6,British Grand Prix,1971-07-17,Bell,Surtees,20,23,23,Suspension,,0
1971,6,British Grand Prix,1971-07-17,Beuttler,March-Ford,21,20,21,Oil pressure,,0
1971,6,British Grand Prix,1971-07-17,Charlton,Lotus-Ford,22,13,1,Engine,,0
1971,6,British Grand Prix,1971-07-17,Hill,Brabham,23,22,0,Accident,,0
1971,6,British Grand Prix,1971-07-17,Oliver,McLaren,24,16,0,Accident,,0
1971,7,German Grand Prix,1971-08-01,Stewart,Tyrrell,1,1,12,Finished,1:29:16.3,9
1971,7,German Grand Prix,1971-08-01,Cevert,Tyrrell,2,5,12,Finished,+30.1,6
1971,7,German Grand Prix,1971-08-01,Regazzoni,Ferrari,3,4,12,Finished,+37.1,4
1971,7,German Grand Prix,1971-08-01,Andretti,Ferrari,4,11,12,Finished,+2:05.0,3
1971,7,German Grand Prix,1971-08-01,Peterson,March-Ford,5,3,12,Finished,+2:29.1,2
1971,7,German Grand Prix,1971-08-01,Schenken,Brabham,6,9,12,Finished,+2:58.6,1
1971,7,German Grand Prix,1971-08-01,Surtees,Surtees,7,15,12,Finished,+3:19.0,0
1971,7,German Grand Prix,1971-08-01,Wisell,Lotus-Ford,8,17,12,Finished,+6:31.7,0
1971,7,German Grand Prix,1971-08-01,Hill,Brabham,9,13,12,Finished,+6:37.0,0
1971,7,German Grand Prix,1971-08-01,Stommelen,Surtees,10,12,11,+1 Lap,,0
1971,7,German Grand Prix,1971-08-01,Elford,BRM,11,18,11,+1 Lap,,0
1971,7,German Grand Prix,1971-08-01,Galli,March-Alfa Romeo,12,21,10,+2 Laps,,0
1971,7,German Grand Prix,1971-08-01,Fittipaldi,Lotus-Ford,13,8,8,Oil leak,,0
1971,7,German Grand Prix,1971-08-01,Siffert,BRM,14,3,6,Disqualified,,0
1971,7,German Grand Prix,1971-08-01,Amon,Matra,15,16,6,Accident,,0
1971,7,German Grand Prix,1971-08-01,Pescarolo,March-Ford,16,10,5,Suspension,,0
1971,7,German Grand Prix,1971-08-01,Gethin,McLaren,17,19,5,Accident,,0
1971,7,German Grand Prix,1971-08-01,Hulme,McLaren,18,6,3,Fuel leak,,0
1971,7,German Grand Prix,1971-08-01,Beuttler,March-Ford,19,22,3,Disqualified,,0
1971,7,German Grand Prix,1971-08-01,Ganley,BRM,20,14,2,Engine,,0
1971,7,German Grand Prix,1971-08-01,de Adamich,March-Alfa Romeo,21,20,2,Injection,,0
1971,7,German Grand Prix,1971-08-01,Ickx,Ferrari,22,2,1,Accident,,0
1971,7,German Grand Prix,1971-08-01,Bonnier,McLaren,23,0,0,Did not qualify,,0
1971,8,Austrian Grand Prix,1971-08-15,Siffert,BRM,1,1,54,Finished,1:30:23.91,9
1971,8,Austrian Grand Prix,1971-08-15,Fittipaldi,Lotus-Ford,2,5,54,Finished,+4.12,6
1971,8,Austrian Grand Prix,1971-08-15,Schenken,Brabham,3,7,54,Finished,+19.77,4
1971,8,Austrian Grand Prix,1971-08-15,Wisell,Lotus-Ford,4,10,54,Finished,+31.87,3
1971,8,Austrian Grand Prix,1971-08-15,Hill,Brabham,5,8,54,Finished,+48.43,2
1971,8,Austrian Grand Prix,1971-08-15,Pescarolo,March-Ford,6,13,54,Finished,+1:24.51,1
1971,8,Austrian Grand Prix,1971-08-15,Stommelen,Surtees,7,12,54,Finished,+1:37.42,0
1971,8,Austrian Grand Prix,1971-08-15,Peterson,March-Ford,8,11,53,+1 Lap,,0
1971,8,Austrian Grand Prix,1971-08-15,Oliver,McLaren,9,22,53,+1 Lap,,0
1971,8,Austrian Grand Prix,1971-08-15,Gethin,BRM,10,16,52,+2 Laps,,0
1971,8,Austrian Grand Prix,1971-08-15,Marko,BRM,11,17,52,+2 Laps,,0
1971,8,Austrian Grand Prix,1971-08-15,Galli,March-Alfa Romeo,12,15,51,+3 Laps,,0
1971,8,Austrian Grand Prix,1971-08-15,Beuttler,March-Ford,13,19,47,Not classified,,0
1971,8,Austrian Grand Prix,1971-08-15,Cevert,Tyrrell,14,3,42,Engine,,0
1971,8,Austrian Grand Prix,1971-08-15,Stewart,Tyrrell,15,2,35,Halfshaft,,0
1971,8,Austrian Grand Prix,1971-08-15,Ickx,Ferrari,16,6,31,Engine,,0
1971,8,Austrian Grand Prix,1971-08-15,Lauda,March-Ford,17,21,20,Handling,,0
1971,8,Austrian Grand Prix,1971-08-15,Surtees,Surtees,18,18,12,Engine,,0
1971,8,Austrian Grand Prix,1971-08-15,Regazzoni,Ferrari,19,4,8,Engine,,0
1971,8,Austrian Grand Prix,1971-08-15,Ganley,BRM,20,14,5,Ignition,,0
1971,8,Austrian Grand Prix,1971-08-15,Hulme,McLaren,21,9,4,Engine,,0
1971,8,Austrian Grand Prix,1971-08-15,Bonnier,McLaren,22,20,0,Fuel leak,,0
1971,9,Italian Grand Prix,1971-09-05,Gethin,BRM,1,11,55,Finished,1:18:12.60,9
1971,9,Italian Grand Prix,1971-09-05,Peterson,March-Ford,2,6,55,Finished,+0.01,6
1971,9,Italian Grand Prix,1971-09-05,Cevert,Tyrrell,3,5,55,Finished,+0.09,4
1971,9,Italian Grand Prix,1971-09-05,Hailwood,Surtees,4,17,55,Finished,+0.18,3
1971,9,Italian Grand Prix,1971-09-05,Ganley,BRM,5,4,55,Finished,+0.61,2
1971,9,Italian Grand Prix,1971-09-05,Amon,Matra,6,1,55,Finished,+32.36,1
1971,9,Italian Grand Prix,1971-09-05,Oliver,McLaren,7,13,55,Finished,+1:24.83,0
1971,9,Italian Grand Prix,1971-09-05,Fittipaldi,Lotus-Pratt &amp; Whitney,8,18,54,+1 Lap,,0
1971,9,Italian Grand Prix,1971-09-05,Siffert,BRM,9,3,53,+2 Laps,,0
1971,9,Italian Grand Prix,1971-09-05,Bonnier,McLaren,10,21,51,+4 Laps,,0
1971,9,Italian Grand Prix,1971-09-05,Hill,Brabham,11,14,47,Gearbox,,0
1971,9,Italian Grand Prix,1971-09-05,Jarier,March-Ford,12,24,47,Not classified,,0
1971,9,Italian Grand Prix,1971-09-05,Beuttler,March-Ford,13,16,41,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Pescarolo,March-Ford,14,10,40,Suspension,,0
1971,9,Italian Grand Prix,1971-09-05,de Adamich,March-Alfa Romeo,15,20,33,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Regazzoni,Ferrari,16,8,17,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Ickx,Ferrari,17,2,15,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Stewart,Tyrrell,18,7,15,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Galli,March-Ford,19,19,11,Electrical,,0
1971,9,Italian Grand Prix,1971-09-05,Schenken,Brabham,20,9,5,Suspension,,0
1971,9,Italian Grand Prix,1971-09-05,Moser,Bellasi,21,22,5,Suspension,,0
1971,9,Italian Grand Prix,1971-09-05,Marko,BRM,22,12,3,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Surtees,Surtees,23,15,3,Engine,,0
1971,9,Italian Grand Prix,1971-09-05,Stommelen,Surtees,24,23,0,Accident,,0
1971,10,Canadian Grand Prix,1971-09-19,Stewart,Tyrrell,1,1,64,Finished,1:55:13.1,9
1971,10,Canadian Grand Prix,1971-09-19,Peterson,March-Ford,2,6,64,Finished,+38.3,6
1971,10,Canadian Grand Prix,1971-09-19,Donohue,McLaren,3,8,64,Finished,+1:35.8,4
1971,10,Canadian Grand Prix,1971-09-19,Hulme,McLaren,4,10,63,+1 Lap,,3
1971,10,Canadian Grand Prix,1971-09-19,Wisell,Lotus-Ford,5,7,63,+1 Lap,,2
1971,10,Canadian Grand Prix,1971-09-19,Cevert,Tyrrell,6,3,62,+2 Laps,,1
1971,10,Canadian Grand Prix,1971-09-19,Fittipaldi,Lotus-Ford,7,4,62,+2 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Ickx,Ferrari,8,12,62,+2 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Siffert,BRM,9,2,61,+3 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Amon,Matra,10,5,61,+3 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Surtees,Surtees,11,14,60,+4 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Marko,BRM,12,19,60,+4 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Andretti,Ferrari,13,13,60,+4 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Gethin,BRM,14,16,59,+5 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Eaton,BRM,15,21,59,+5 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Galli,March-Ford,16,20,57,+7 Laps,,0
1971,10,Canadian Grand Prix,1971-09-19,Beuttler,March-Ford,17,22,56,Not classified,,0
1971,10,Canadian Grand Prix,1971-09-19,Lovely,Lotus-Ford,18,25,55,Not classified,,0
1971,10,Canadian Grand Prix,1971-09-19,Stommelen,Surtees,19,23,26,Overheating,,0
1971,10,Canadian Grand Prix,1971-09-19,Beltoise,Matra,20,11,15,Accident,,0
1971,10,Canadian Grand Prix,1971-09-19,Barber,March-Ford,21,24,13,Oil pressure,,0
1971,10,Canadian Grand Prix,1971-09-19,Regazzoni,Ferrari,22,18,7,Accident,,0
1971,10,Canadian Grand Prix,1971-09-19,Hill,Brabham,23,15,2,Accident,,0
1971,10,Canadian Grand Prix,1971-09-19,Schenken,Brabham,24,17,1,Ignition,,0
1971,10,Canadian Grand Prix,1971-09-19,Ganley,BRM,25,9,0,Accident,,0
1971,10,Canadian Grand Prix,1971-09-19,Craft,Brabham,26,0,0,Did not qualify,,0
1971,11,United States Grand Prix,1971-10-03,Cevert,Tyrrell,1,5,59,Finished,1:43:51.991,9
1971,11,United States Grand Prix,1971-10-03,Siffert,BRM,2,6,59,Finished,+40.062,6
1971,11,United States Grand Prix,1971-10-03,Peterson,March-Ford,3,11,59,Finished,+44.070,4
1971,11,United States Grand Prix,1971-10-03,Ganley,BRM,4,12,59,Finished,+56.749,3
1971,11,United States Grand Prix,1971-10-03,Stewart,Tyrrell,5,1,59,Finished,+1:00.003,2
1971,11,United States Grand Prix,1971-10-03,Regazzoni,Ferrari,6,4,59,Finished,+1:16.426,1
1971,11,United States Grand Prix,1971-10-03,Hill,Brabham,7,18,58,+1 Lap,,0
1971,11,United States Grand Prix,1971-10-03,Beltoise,Matra,8,10,58,+1 Lap,,0
1971,11,United States Grand Prix,1971-10-03,Gethin,BRM,9,21,58,+1 Lap,,0
1971,11,United States Grand Prix,1971-10-03,Hobbs,McLaren,10,22,58,+1 Lap,,0
1971,11,United States Grand Prix,1971-10-03,de Adamich,March-Alfa Romeo,11,26,57,+2 Laps,,0
1971,11,United States Grand Prix,1971-10-03,Amon,Matra,12,8,57,+2 Laps,,0
1971,11,United States Grand Prix,1971-10-03,Marko,BRM,13,16,57,+2 Laps,,0
1971,11,United States Grand Prix,1971-10-03,Cannon,BRM,14,24,56,+3 Laps,,0
1971,11,United States Grand Prix,1971-10-03,Hailwood,Surtees,15,14,54,Accident,,0
1971,11,United States Grand Prix,1971-10-03,Bonnier,McLaren,16,28,54,Out of fuel,,0
1971,11,United States Grand Prix,1971-10-03,Surtees,Surtees,17,13,54,+5 Laps,,0
1971,11,United States Grand Prix,1971-10-03,Barber,March-Ford,18,25,52,Not classified,,0
1971,11,United States Grand Prix,1971-10-03,Ickx,Ferrari,19,7,49,Alternator,,0
1971,11,United States Grand Prix,1971-10-03,Fittipaldi,Lotus-Ford,20,2,49,Not classified,,0
1971,11,United States Grand Prix,1971-10-03,Lovely,Lotus-Ford,21,29,49,Not classified,,0
1971,11,United States Grand Prix,1971-10-03,Hulme,McLaren,22,3,47,Accident,,0
1971,11,United States Grand Prix,1971-10-03,Schenken,Brabham,23,15,41,Engine,,0
1971,11,United States Grand Prix,1971-10-03,Craft,Brabham,24,27,30,Suspension,,0
1971,11,United States Grand Prix,1971-10-03,Posey,Surtees,25,17,15,Engine,,0
1971,11,United States Grand Prix,1971-10-03,Pescarolo,March-Ford,26,20,23,Engine,,0
1971,11,United States Grand Prix,1971-10-03,Galli,March-Ford,27,23,11,Wheel,,0
1971,11,United States Grand Prix,1971-10-03,Wisell,Lotus-Ford,28,9,5,Brakes,,0
1971,11,United States Grand Prix,1971-10-03,Revson,Tyrrell,29,19,1,Clutch,,0
