season,round,raceName,date,driver,constructor,position,grid,laps,status,time,points
1975,1,Argentine Grand Prix,1975-01-12,Fittipaldi,McLaren,1,5,53,Finished,1:39:26.29,9
1975,1,Argentine Grand Prix,1975-01-12,Hunt,Hesketh,2,6,53,Finished,+5.91,6
1975,1,Argentine Grand Prix,1975-01-12,Reutemann,Brabham,3,3,53,Finished,+17.06,4
1975,1,Argentine Grand Prix,1975-01-12,Regazzoni,Ferrari,4,7,53,Finished,+35.79,3
1975,1,Argentine Grand Prix,1975-01-12,Depailler,Tyrrell,5,8,53,Finished,+54.25,2
1975,1,Argentine Grand Prix,1975-01-12,Lauda,Ferrari,6,4,53,Finished,+1:19.65,1
1975,1,Argentine Grand Prix,1975-01-12,Donohue,Penske,7,16,52,+1 Lap,,0
1975,1,Argentine Grand Prix,1975-01-12,Ickx,Team Lotus,8,18,52,+1 Lap,,0
1975,1,Argentine Grand Prix,1975-01-12,Brambilla,March,9,12,52,+1 Lap,,0
1975,1,Argentine Grand Prix,1975-01-12,Hill,Lola,10,21,52,+1 Lap,,0
1975,1,Argentine Grand Prix,1975-01-12,Scheckter,Tyrrell,11,9,52,+1 Lap,,0
1975,1,Argentine Grand Prix,1975-01-12,Pryce,Shadow-Ford,12,14,51,Transmission,,0
1975,1,Argentine Grand Prix,1975-01-12,Stommelen,Lola,13,19,51,+2 Laps,,0
1975,1,Argentine Grand Prix,1975-01-12,Mass,McLaren,14,13,50,+3 Laps,,0
1975,1,Argentine Grand Prix,1975-01-12,Pace,Brabham,15,2,46,Engine,,0
1975,1,Argentine Grand Prix,1975-01-12,Merzario,Williams,16,20,44,Not classified,,0
1975,1,Argentine Grand Prix,1975-01-12,Andretti,Parnelli,17,10,27,Transmission,,0
1975,1,Argentine Grand Prix,1975-01-12,Wilds,BRM,18,22,24,Engine,,0
1975,1,Argentine Grand Prix,1975-01-12,Peterson,Team Lotus,19,11,15,Engine,,0
1975,1,Argentine Grand Prix,1975-01-12,Laffite,Williams,20,17,15,Gearbox,,0
1975,1,Argentine Grand Prix,1975-01-12,Fittipaldi,Fittipaldi,21,23,12,Accident,,0
1975,1,Argentine Grand Prix,1975-01-12,Watson,Surtees,22,15,6,Disqualified,,0
1975,1,Argentine Grand Prix,1975-01-12,Jarier,Shadow-Ford,23,1,0,Transmission,,0
1975,2,Brazilian Grand Prix,1975-01-26,Pace,Brabham,1,6,40,Finished,1:44:41.17,9
1975,2,Brazilian Grand Prix,1975-01-26,Fittipaldi,McLaren,2,2,40,Finished,+5.79,6
1975,2,Brazilian Grand Prix,1975-01-26,Mass,McLaren,3,10,40,Finished,+26.66,4
1975,2,Brazilian Grand Prix,1975-01-26,Regazzoni,Ferrari,4,5,40,Finished,+43.28,3
1975,2,Brazilian Grand Prix,1975-01-26,Lauda,Ferrari,5,4,40,Finished,+1:01.88,2
1975,2,Brazilian Grand Prix,1975-01-26,Hunt,Hesketh,6,7,40,Finished,+1:05.12,1
1975,2,Brazilian Grand Prix,1975-01-26,Andretti,Parnelli,7,18,40,Finished,+1:06.81,0
1975,2,Brazilian Grand Prix,1975-01-26,Reutemann,Brabham,8,3,40,Finished,+1:39.62,0
1975,2,Brazilian Grand Prix,1975-01-26,Ickx,Team Lotus,9,12,40,Finished,+1:51.84,0
1975,2,Brazilian Grand Prix,1975-01-26,Watson,Surtees,10,13,40,Finished,+2:29.60,0
1975,2,Brazilian Grand Prix,1975-01-26,Laffite,Williams,11,11,39,+1 Lap,,0
1975,2,Brazilian Grand Prix,1975-01-26,Hill,Lola,12,20,39,+1 Lap,,0
1975,2,Brazilian Grand Prix,1975-01-26,Fittipaldi,Fittipaldi,13,21,39,+1 Lap,,0
1975,2,Brazilian Grand Prix,1975-01-26,Stommelen,Lola,14,23,39,+1 Lap,,0
1975,2,Brazilian Grand Prix,1975-01-26,Peterson,Team Lotus,15,16,38,+2 Laps,,0
1975,2,Brazilian Grand Prix,1975-01-26,Jarier,Shadow-Ford,16,1,32,Fuel system,,0
1975,2,Brazilian Grand Prix,1975-01-26,Depailler,Tyrrell,17,9,31,Suspension,,0
1975,2,Brazilian Grand Prix,1975-01-26,Pryce,Shadow-Ford,18,14,31,Accident,,0
1975,2,Brazilian Grand Prix,1975-01-26,Merzario,Williams,19,11,24,Fuel system,,0
1975,2,Brazilian Grand Prix,1975-01-26,Donohue,Penske,20,15,22,Handling,,0
1975,2,Brazilian Grand Prix,1975-01-26,Wilds,BRM,21,22,22,Electrical,,0
1975,2,Brazilian Grand Prix,1975-01-26,Scheckter,Tyrrell,22,8,18,Oil leak,,0
1975,2,Brazilian Grand Prix,1975-01-26,Brambilla,March,23,17,1,Engine,,0
1975,3,South African Grand Prix,1975-03-01,Scheckter,Tyrrell,1,3,78,Finished,1:43:16.90,9
1975,3,South African Grand Prix,1975-03-01,Reutemann,Brabham,2,2,78,Finished,+3.74,6
1975,3,South African Grand Prix,1975-03-01,Depailler,Tyrrell,3,5,78,Finished,+16.92,4
1975,3,South African Grand Prix,1975-03-01,Pace,Brabham,4,1,78,Finished,+17.31,3
1975,3,South African Grand Prix,1975-03-01,Lauda,Ferrari,5,4,78,Finished,+28.64,2
1975,3,South African Grand Prix,1975-03-01,Mass,McLaren,6,16,78,Finished,+1:03.64,1
1975,3,South African Grand Prix,1975-03-01,Stommelen,Embassy Hill,7,14,78,Finished,+1:12.91,0
1975,3,South African Grand Prix,1975-03-01,Donohue,Penske,8,18,77,+1 Lap,,0
1975,3,South African Grand Prix,1975-03-01,Pryce,Shadow-Ford,9,19,77,+1 Lap,,0
1975,3,South African Grand Prix,1975-03-01,Peterson,Team Lotus,10,8,77,+1 Lap,,0
1975,3,South African Grand Prix,1975-03-01,Tunmer,Team Lotus,11,25,76,+2 Laps,,0
1975,3,South African Grand Prix,1975-03-01,Ickx,Team Lotus,12,21,76,+2 Laps,,0
1975,3,South African Grand Prix,1975-03-01,Keizan,Team Lotus,13,22,76,+2 Laps,,0
1975,3,South African Grand Prix,1975-03-01,Charlton,McLaren,14,20,76,+2 Laps,,0
1975,3,South African Grand Prix,1975-03-01,Evans,BRM,15,24,76,+2 Laps,,0
1975,3,South African Grand Prix,1975-03-01,Regazzoni,Ferrari,16,9,71,Throttle,,0
1975,3,South African Grand Prix,1975-03-01,Andretti,Parnelli,17,6,70,Transmission,,0
1975,3,South African Grand Prix,1975-03-01,Laffite,Williams,18,23,69,Not classified,,0
1975,3,South African Grand Prix,1975-03-01,Fittipaldi,McLaren,19,11,65,Not classified,,0
1975,3,South African Grand Prix,1975-03-01,Scheckter,Tyrrell,20,17,55,Accident,,0
1975,3,South African Grand Prix,1975-03-01,Hunt,Hesketh,21,12,53,Fuel system,,0
1975,3,South African Grand Prix,1975-03-01,Jarier,Shadow-Ford,22,13,37,Overheating,,0
1975,3,South African Grand Prix,1975-03-01,Lombardi,March,23,26,23,Fuel system,,0
1975,3,South African Grand Prix,1975-03-01,Merzario,Williams,24,15,22,Engine,,0
1975,3,South African Grand Prix,1975-03-01,Watson,Surtees,25,10,19,Clutch,,0
1975,3,South African Grand Prix,1975-03-01,Brambilla,March,26,7,16,Radiator,,0
1975,3,South African Grand Prix,1975-03-01,Fittipaldi,Fittipaldi,27,0,0,Did not qualify,,0
1975,3,South African Grand Prix,1975-03-01,Hill,Lola,28,0,0,Did not qualify,,0
1975,4,Spanish Grand Prix,1975-04-27,Mass,McLaren,1,11,29,Finished,42:53.7,4.5
1975,4,Spanish Grand Prix,1975-04-27,Ickx,Team Lotus,2,16,29,Finished,+1.1,3
1975,4,Spanish Grand Prix,1975-04-27,Reutemann,Brabham,3,15,28,+1 Lap,,2
1975,4,Spanish Grand Prix,1975-04-27,Jarier,Shadow-Ford,4,10,28,+1 Lap,,1.5
1975,4,Spanish Grand Prix,1975-04-27,Brambilla,March,5,5,28,+1 Lap,,1
1975,4,Spanish Grand Prix,1975-04-27,Lombardi,March,6,24,27,+2 Laps,,0.5
1975,4,Spanish Grand Prix,1975-04-27,Brise,Williams,7,18,27,+2 Laps,,0
1975,4,Spanish Grand Prix,1975-04-27,Watson,Surtees,8,6,26,+3 Laps,,0
1975,4,Spanish Grand Prix,1975-04-27,Regazzoni,Ferrari,9,2,25,Not classified,,0
1975,4,Spanish Grand Prix,1975-04-27,Stommelen,Lola,10,9,25,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Pace,Brabham,11,14,25,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Pryce,Shadow-Ford,12,8,23,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Peterson,Team Lotus,13,12,23,Suspension,,0
1975,4,Spanish Grand Prix,1975-04-27,Wunderink,Ensign,14,19,20,Transmission,,0
1975,4,Spanish Grand Prix,1975-04-27,Migault,Lola,15,22,18,Not classified,,0
1975,4,Spanish Grand Prix,1975-04-27,Andretti,Parnelli,16,4,16,Suspension,,0
1975,4,Spanish Grand Prix,1975-04-27,Evans,BRM,17,23,7,Fuel system,,0
1975,4,Spanish Grand Prix,1975-04-27,Hunt,Hesketh,18,3,6,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Scheckter,Tyrrell,19,13,3,Engine,,0
1975,4,Spanish Grand Prix,1975-04-27,Donohue,Penske,20,17,3,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Jones,Hesketh,21,20,3,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Depailler,Tyrrell,22,7,1,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Fittipaldi,Fittipaldi,23,21,1,Withdrew,,0
1975,4,Spanish Grand Prix,1975-04-27,Merzario,Williams,24,25,1,Withdrew,,0
1975,4,Spanish Grand Prix,1975-04-27,Lauda,Ferrari,25,1,0,Accident,,0
1975,4,Spanish Grand Prix,1975-04-27,Fittipaldi,McLaren,26,26,0,Withdrew,,0
1975,5,Monaco Grand Prix,1975-05-11,Lauda,Ferrari,1,1,75,Finished,2:01:21.31,9
1975,5,Monaco Grand Prix,1975-05-11,Fittipaldi,McLaren,2,9,75,Finished,+2.78,6
1975,5,Monaco Grand Prix,1975-05-11,Pace,Brabham,3,8,75,Finished,+17.81,4
1975,5,Monaco Grand Prix,1975-05-11,Peterson,Team Lotus,4,4,75,Finished,+38.45,3
1975,5,Monaco Grand Prix,1975-05-11,Depailler,Tyrrell,5,12,75,Finished,+40.86,2
1975,5,Monaco Grand Prix,1975-05-11,Mass,McLaren,6,15,75,Finished,+42.07,1
1975,5,Monaco Grand Prix,1975-05-11,Scheckter,Tyrrell,7,7,74,+1 Lap,,0
1975,5,Monaco Grand Prix,1975-05-11,Ickx,Team Lotus,8,14,74,+1 Lap,,0
1975,5,Monaco Grand Prix,1975-05-11,Reutemann,Brabham,9,10,73,+2 Laps,,0
1975,5,Monaco Grand Prix,1975-05-11,Donohue,Penske,10,16,66,Accident,,0
1975,5,Monaco Grand Prix,1975-05-11,Hunt,Hesketh,11,11,63,Accident,,0
1975,5,Monaco Grand Prix,1975-05-11,Jones,Hesketh,12,18,61,Wheel,,0
1975,5,Monaco Grand Prix,1975-05-11,Brambilla,March,13,5,48,Accident,,0
1975,5,Monaco Grand Prix,1975-05-11,Pryce,Shadow-Ford,14,2,39,Accident,,0
1975,5,Monaco Grand Prix,1975-05-11,Regazzoni,Ferrari,15,17,36,Accident,,0
1975,5,Monaco Grand Prix,1975-05-11,Watson,Surtees,16,6,36,Spun off,,0
1975,5,Monaco Grand Prix,1975-05-11,Andretti,Parnelli,17,13,9,Oil leak,,0
1975,5,Monaco Grand Prix,1975-05-11,Jarier,Shadow-Ford,18,3,0,Accident,,0
1975,5,Monaco Grand Prix,1975-05-11,Laffite,Williams,19,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Merzario,Williams,20,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Hill,Embassy Hill,21,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Evans,BRM,22,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Wunderink,Ensign,23,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Palm,Hesketh,24,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Lombardi,March,25,0,0,Did not qualify,,0
1975,5,Monaco Grand Prix,1975-05-11,Fittipaldi,Fittipaldi,26,0,0,Did not qualify,,0
1975,6,Belgian Grand Prix,1975-05-25,Lauda,Ferrari,1,1,70,Finished,1:43:53.98,9
1975,6,Belgian Grand Prix,1975-05-25,Scheckter,Tyrrell,2,9,70,Finished,+19.22,6
1975,6,Belgian Grand Prix,1975-05-25,Reutemann,Brabham,3,6,70,Finished,+41.82,4
1975,6,Belgian Grand Prix,1975-05-25,Depailler,Tyrrell,4,12,70,Finished,+1:00.08,3
1975,6,Belgian Grand Prix,1975-05-25,Regazzoni,Ferrari,5,4,70,Finished,+1:03.84,2
1975,6,Belgian Grand Prix,1975-05-25,Pryce,Shadow-Ford,6,5,70,Finished,+1:28.45,1
1975,6,Belgian Grand Prix,1975-05-25,Fittipaldi,McLaren,7,8,69,+1 Lap,,0
1975,6,Belgian Grand Prix,1975-05-25,Pace,Brabham,8,2,69,+1 Lap,,0
1975,6,Belgian Grand Prix,1975-05-25,Evans,BRM,9,20,68,+2 Laps,,0
1975,6,Belgian Grand Prix,1975-05-25,Watson,Surtees,10,18,68,+2 Laps,,0
1975,6,Belgian Grand Prix,1975-05-25,Donohue,Penske,11,21,67,+3 Laps,,0
1975,6,Belgian Grand Prix,1975-05-25,Fittipaldi,Fittipaldi,12,24,67,+3 Laps,,0
